;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id
62;0.781;0.526;-6.985;0.293;0.0619;0.0;0.0457;0.662;94.992;235613;6;0;1CmUZGtH29Kx36C1Hleqlz
63;0.599;0.587;-5.919;0.0423;0.274;0.0;0.167;0.373;87.998;280787;5;1;7yNK27ZTpHew0c55VvIJgm
64;0.484;0.852;-4.442;0.274;0.0317;0.0;0.0547;0.766;103.578;249522;11;0;5YpZh8wfS4moRBk0ijNcXr
65;0.776;0.941;-1.931;0.223;0.00572;2.61e-06;0.292;0.446;105.98;277573;6;0;1kSjxlCdBoN00grWg39YRJ
66;0.908;0.916;-4.254;0.216;0.0309;0.00204;0.1;0.783;109.047;225787;11;1;135R9H03UWsDIfZoKszfLi
67;0.883;0.825;-5.384;0.276;0.0105;0.0;0.184;0.853;98.647;314533;11;1;3pQbOqTHzUVMu3m8r0ziYF
68;0.566;0.815;-4.741;0.321;0.0242;0.0;0.0804;0.576;87.353;300960;1;1;1smcSwXObpmxcjCulmjMgy
69;0.74;0.574;-6.938;0.245;0.411;0.0;0.262;0.33;149.762;140747;4;1;5Pt83OUaK3K9C2if4C5JOk
70;0.716;0.936;-4.968;0.123;0.0318;0.0;0.367;0.799;81.508;164523;1;0;6Aa7aDayiQHnUw1dUvdneZ
71;0.484;0.711;-4.584;0.239;0.142;0.0;0.378;0.46;90.961;284653;1;1;2TgPHDU8zPgAvkSLXkHKXR
72;0.896;0.517;-12.813;0.143;0.00596;0.364;0.124;0.285;98.472;240493;6;0;4F4neui0edP1ozygvFiCi7
73;0.713;0.826;-4.075;0.243;0.0897;0.0;0.421;0.664;86.444;241933;8;1;1akgiRM3mN2nxu2AX6ACCW
74;0.676;0.889;-5.483;0.148;0.0139;0.0;0.329;0.617;95.987;195453;9;1;0yp6ui2sosUjCUro1rRk2Q
75;0.531;0.799;-2.76;0.414;0.0459;0.000172;0.331;0.631;165.964;230787;10;0;3jdh7YQBCxykbhL7z0Ehu5
76;0.921;0.325;-17.165;0.321;0.0425;1.2e-06;0.125;0.599;103.022;300920;8;1;2WAIDftGsD29VZINFp3XCJ
77;0.935;0.519;-6.482;0.31;0.156;0.0;0.425;0.884;96.97;212293;6;0;4F3AZKEJubvPsl0hBArVBW
78;0.783;0.633;-6.983;0.291;0.0969;0.000994;0.154;0.913;100.428;174800;11;0;1n6pgjMma0nsl4jyMzmjxQ
79;0.612;0.659;-6.995;0.406;0.0137;0.0;0.417;0.393;99.137;136093;6;0;4anqYZt4APNlFwQixpbdZR
80;0.775;0.837;-4.965;0.39;0.0383;0.0;0.315;0.807;95.86;244600;10;0;2n7h09QrGitVul66b2D8Re
81;0.589;0.884;-4.918;0.324;0.0451;0.0;0.0904;0.439;90.036;382827;7;1;3nsxMrnYlfBNotHRevTRgM
82;0.816;0.647;-9.273;0.286;0.00936;0.000299;0.601;0.888;90.397;296040;2;1;7i4CSDexcaLSQaWOSZKz0v
83;0.711;0.62;-10.174;0.212;0.0175;0.0;0.134;0.805;179.817;217627;11;0;6JI5wNWYdBw68GZjOMmgK5
84;0.902;0.513;-10.029;0.305;0.0924;0.0;0.267;0.628;91.477;152373;1;1;7flXreohxgJdOnh6Kc4bx0
85;0.614;0.789;-5.475;0.318;0.0546;3.54e-05;0.239;0.556;100.997;169133;6;0;3DJV7WQE6GZkwcmGG4dBqr
86;0.828;0.651;-6.96;0.154;0.145;0.0;0.0771;0.738;105.969;203160;10;0;464TUmDMOV0e1kax8Bph40
87;0.756;0.766;-7.448;0.112;0.0444;0.0;0.132;0.615;94.999;176947;11;0;4fmzMxr135mcvD6AGIs1mO
88;0.872;0.723;-5.968;0.247;0.0293;0.0;0.327;0.843;93.279;307773;1;1;4VQNCzfZ3MdHEwwErNXpBo
89;0.773;0.54;-7.123;0.103;0.371;0.0;0.131;0.322;84.115;280000;6;1;6tDxrq4FxEL2q15y37tXT9
90;0.609;0.871;-2.866;0.376;0.0732;0.0;0.353;0.459;202.407;258467;4;0;2dHnJmZMNJlKLmCNV0Ahnt
91;0.78;0.768;-4.325;0.238;0.0371;2.34e-06;0.518;0.507;80.063;404107;6;0;3UmaczJpikHgJFyBTAJVoz
92;0.444;0.866;-6.217;0.111;0.000622;4.72e-05;0.105;0.375;94.968;235120;7;1;1U8Ho1nOzKXYDvfigOuHG4
93;0.772;0.821;-0.14;0.25;0.223;0.0;0.148;0.77;91.921;244200;11;0;1SWVDBtw6h3tm9OehOkDhv
94;0.648;0.765;-8.718;0.226;0.0594;4.76e-06;0.179;0.721;86.854;228908;6;1;2BDXDLe858hT8FL5uQsv0B
95;0.735;0.577;-6.213;0.183;0.0979;0.0;0.259;0.182;119.609;241524;1;1;1CumTIt8Hp3nvKWmVYAR8b
96;0.759;0.65;-6.507;0.333;0.156;1.41e-06;0.182;0.849;92.079;256480;9;1;3Ltfz2dTX5RuN8yTZZeHmj
97;0.537;0.948;-3.08;0.38;0.158;0.0;0.356;0.761;186.057;286267;5;0;7fXb8yG4gCsioqzJNZOv69
98;0.583;0.734;-3.572;0.287;0.221;6.95e-06;0.193;0.531;81.563;258055;7;1;495feq5O7Fh270TYxUMvRK
99;0.624;0.836;-6.995;0.383;0.277;0.0;0.294;0.501;86.971;241827;7;0;3qDpYCA6FoVvODVaZWScXO
100;0.843;0.806;-5.946;0.269;0.143;0.0;0.0771;0.613;94.948;270507;4;0;0I3q5fE6wg7LIfHGngUTnV
101;0.761;0.899;-3.09;0.183;0.0135;0.0;0.0719;0.673;95.027;217587;10;0;1zzxoZVylsna2BQB65Ppcb
102;0.715;0.655;-6.425;0.137;0.0525;0.0;0.115;0.531;95.078;207333;0;1;2g7uRZ68eLtv74XrxgdT2q
103;0.799;0.916;-3.344;0.471;0.11;0.0;0.0746;0.697;126.687;247427;1;1;4K0ifpgptOfb3eHHiiwjyT
104;0.862;0.648;-7.401;0.251;0.0455;0.0;0.0332;0.637;98.012;235533;4;0;4PmMVdIFpJTB9WQbmILf4p
105;0.548;0.847;-3.237;0.186;0.0622;0.0;0.0816;0.1;171.447;297787;1;1;4xkOaSrkexMciUUogZKVTS
106;0.569;0.869;-5.432;0.217;0.0342;0.0;0.0718;0.492;86.62;256387;3;0;5kMsjfhYMZ1L9Btuu0AIRx
107;0.663;0.879;-7.006;0.313;0.654;0.0;0.634;0.445;92.042;208973;7;1;4iETu16g0egJNmHgK5OFvx
108;0.636;0.871;-5.797;0.47;0.446;0.0;0.473;0.23;87.45;579293;1;0;4LCzEYKPFcd2FCOmZdVDnM
109;0.671;0.628;-7.43;0.386;0.563;0.0;0.333;0.645;86.274;288667;4;0;3UFQM2oW4KXP3ZZ3jtBx2P
110;0.687;0.547;-8.895;0.348;0.335;0.0;0.087;0.566;85.608;170933;1;1;6gBHFhq94qg4I0MnXq6KLJ
111;0.92;0.747;-5.595;0.269;0.122;1.75e-05;0.651;0.731;112.167;232040;9;1;5m87LYfftYgNzx3hzpNCT8
112;0.652;0.783;-6.575;0.343;0.392;0.0;0.368;0.947;76.019;289427;10;0;2WJ2e2ndx7P7b3e3C7ySc6
113;0.535;0.964;-4.088;0.384;0.0276;0.00629;0.159;0.405;88.822;203240;10;0;5zBw99eYg2xGEyZtuXrvDi
114;0.555;0.935;-3.453;0.373;0.0531;0.0;0.0638;0.658;83.052;248053;1;1;0juD3kJLDtQABteguxrNKT
115;0.748;0.849;-3.532;0.0565;0.012;0.0;0.199;0.345;119.925;254227;2;1;0puFmcIvB53ZUtvVP78o0e
116;0.496;0.785;-3.472;0.306;0.0328;0.0;0.0941;0.357;170.02;318360;7;1;6XAA7T9VHcqKQSzjmXAJ8o
117;0.639;0.805;-5.927;0.261;0.00609;0.0;0.246;0.648;83.054;246960;6;0;3iNYQG2B6aBRnaCEOdNGbc
118;0.602;0.71;-5.882;0.0966;0.00844;0.0;0.285;0.292;75.096;312467;5;0;5X2Cy5IYsiYvk8etuE5UqQ
119;0.507;0.908;-4.48;0.223;0.00752;0.0;0.333;0.597;76.231;300173;11;0;1Yp5r5ZtEBk0zPYok8yDHh
120;0.375;0.862;-3.363;0.255;0.071;0.0;0.211;0.478;159.841;338853;11;0;3jlbL2OTD5YmIunYzgQTAN
121;0.68;0.687;-6.162;0.0709;0.0161;0.0;0.261;0.467;150.053;249533;9;0;1IAzD1muglOxOcPbUHs70R
122;0.417;0.743;-5.607;0.249;0.000522;0.0;0.476;0.423;159.193;296667;4;0;1uOLXjOFHCkkTZKlPFClsz
123;0.579;0.809;-5.031;0.206;0.00154;0.0;0.564;0.258;88.99;329680;4;1;6N6bpwA4iiq7HtKToeVH0c
124;0.713;0.746;-4.99;0.259;0.0402;0.0;0.601;0.47;135.021;299747;0;1;7IhsLJMqdxoo7YAZjaSMru
125;0.572;0.734;-7.32;0.0991;0.022;0.0;0.954;0.296;149.942;126164;0;1;3dzVjwtxkyVVcNoRthrRut
126;0.718;0.786;-6.515;0.133;0.457;0.0;0.0431;0.609;81.445;282600;8;1;4ZjwZxHFro05u2CvZUYCCs
127;0.77;0.839;-4.784;0.264;0.338;0.0;0.147;0.888;159.969;191060;2;1;1XTqH3f138xXOwHjdIt5q1
128;0.853;0.754;-7.158;0.259;0.335;6.21e-06;0.252;0.69;95.081;334467;10;0;7sT3O2PXs1o12XnCKlv204
129;0.754;0.785;-8.178;0.18;0.0287;0.00144;0.319;0.821;94.123;296267;10;0;0XgpiStoxq1IJncYlPrvZ5
130;0.759;0.756;-8.145;0.266;0.0903;2.36e-06;0.265;0.613;87.059;303493;4;0;4G3dZN9o3o2X4VKwt4CLts
131;0.802;0.755;-3.138;0.0564;0.0215;0.0;0.295;0.58;130.027;350320;4;0;4woTEX1wYOTGDqNXuavlRC
132;0.712;0.772;-3.024;0.346;0.0521;4.35e-06;0.0368;0.848;84.722;249480;10;0;3G0yz3DZn3lfraledmBCT0
133;0.899;0.713;-2.752;0.366;0.255;0.0;0.0708;0.777;90.051;193467;6;0;7iL6o9tox1zgHpKUfh9vuC
134;0.777;0.764;-5.681;0.141;0.243;0.0;0.103;0.174;177.868;270867;1;1;1Q9b6CeMcDuO0uq5OJCrqu
135;0.455;0.879;-4.35;0.434;0.0665;0.0;0.321;0.691;86.191;223667;8;1;0BXuuq0G10CyDk0eleeHYU
136;0.73;0.899;-3.643;0.3;0.237;0.0;0.0995;0.757;109.129;232253;2;1;2El2AmJcz6trXPVeXamGYC
137;0.626;0.845;-3.911;0.263;0.197;0.0;0.2;0.458;79.832;183867;2;1;3op2aHR2E4T3ytEhBpFvvK
138;0.71;0.654;-9.658;0.057;0.167;7.76e-06;0.306;0.604;95.025;309947;4;0;3pcKsvuAOIgNBuaQOhStSg
139;0.56;0.917;-3.839;0.399;0.0602;1.94e-05;0.466;0.758;91.901;223307;1;1;62q0wyC0YQnQFvaD8mLEbK
140;0.903;0.519;-10.109;0.307;0.0286;0.000894;0.328;0.596;101.561;350560;7;1;5XLC8xoqyua4U7wJiZAWik
141;0.479;0.549;-10.551;0.373;0.57;0.0235;0.127;0.576;180.985;252187;11;0;119c93MHjrDLJTApCVGpvx
142;0.889;0.466;-10.74;0.36;0.0854;7.37e-06;0.384;0.403;100.17;177067;1;1;7IwURvEfVcdxUCjLKUu6sv
143;0.826;0.566;-10.747;0.311;0.199;0.0;0.356;0.655;99.131;216133;10;0;24vNw0Z0srb4zYXwrakw8E
144;0.817;0.552;-10.8;0.385;0.0318;7.01e-06;0.826;0.808;102.011;291067;8;0;1Sgj10byiGzPpI2IrXSFEn
145;0.925;0.388;-10.508;0.419;0.336;0.0;0.332;0.359;105.055;287840;2;1;4xOTVtbCPcfxMs2hSt9D6i
146;0.684;0.787;-4.333;0.155;0.0548;0.0;0.57;0.779;107.003;205280;2;1;5ffyUeijlUlZbRF9Vvfvkj
147;0.622;0.67;-8.076;0.368;0.0554;0.0;0.573;0.242;90.816;224280;8;0;6m8dDOTv96S6BObyont2L9
148;0.662;0.928;-4.688;0.377;0.00324;0.0;0.17;0.775;90.509;227427;2;1;1LM6EReMkAxuDXDF26ekl2
149;0.522;0.784;-7.113;0.376;0.0142;0.0;0.479;0.599;92.928;208280;6;1;3aId0PAeq6ON0YPSb7G4Li
150;0.753;0.686;-5.288;0.267;0.0345;0.0;0.235;0.7;89.974;178280;11;1;06kNzShARVQ9o4eXAkQlhx
151;0.605;0.914;-1.518;0.377;0.273;0.0;0.0569;0.25;190.11;249280;1;1;4gps46WZXlN1Z9EbdU4VQJ
152;0.801;0.74;-7.162;0.355;0.293;0.0;0.369;0.828;92.042;215973;8;0;7aSnPAggMMgElb6BgXeSEw
153;0.494;0.864;-4.552;0.389;0.151;8.04e-06;0.321;0.652;87.277;245110;4;0;6ENJiFz2P8cNu1yftOI5rI
154;0.844;0.886;-1.681;0.306;0.199;0.0;0.471;0.546;86.868;259573;11;0;2dqO8QFTNUlev2VmCnK5IO
155;0.716;0.914;-5.619;0.235;0.00536;1.84e-06;0.08;0.743;92.213;226613;10;0;6z9w1M1BFF7t54RodXDI5w
156;0.547;0.804;-5.486;0.101;0.00611;0.00302;0.11;0.799;111.934;242027;7;1;5z5cd8eYfMXYk2xd1mEXrP
157;0.884;0.679;-5.857;0.282;0.0957;0.00209;0.0289;0.591;76.993;238467;10;0;5Tl0HJvynZtKdSUMKbFVVX
158;0.792;0.694;-8.496;0.33;0.0619;2.32e-05;0.25;0.804;177.094;309773;8;0;4LGMSdeKOUoy5Wf75Je0Hl
159;0.79;0.727;-6.136;0.274;0.0349;0.0;0.378;0.653;87.792;338320;8;1;6rwUlhBm0kdavivjZ2b3sT
160;0.893;0.624;-7.337;0.354;0.141;0.0;0.388;0.811;90.116;321293;10;0;37pnnS4zO9s6xzeblq9Jrd
161;0.944;0.612;-9.753;0.189;0.428;0.0;0.0724;0.935;98.937;178973;6;1;4zVtyyuXiLAzSs9I5meIyO
162;0.719;0.83;-5.957;0.393;0.364;0.0;0.0541;0.892;176.185;288867;1;1;3C41w4YPDCfGuxzQNjvk8O
163;0.889;0.62;-7.887;0.514;0.453;0.0;0.681;0.646;110.201;294000;4;1;0lwyzIOC66hGafWdWd6xwh
164;0.85;0.813;-6.312;0.302;0.574;0.0;0.824;0.504;103.176;223840;1;1;0u3cDCT8Kl3QQOk1fGeDHh
165;0.927;0.837;-6.644;0.318;0.538;0.000164;0.559;0.751;100.784;275267;6;1;07iyEskDCwWEhQ7F0rk34d
166;0.702;0.864;-6.413;0.168;0.343;0.0;0.333;0.459;94.498;196893;8;1;29CyIUOp5me8AVAssmPBko
167;0.957;0.603;-8.928;0.277;0.115;0.0;0.249;0.961;119.505;224200;8;0;7oOFld5c6l1ZumKD7lWslx
168;0.828;0.724;-5.099;0.14;0.638;0.0;0.0939;0.889;95.528;231907;10;1;7uyKUBluZJq5ZjuPkbozK7
169;0.794;0.95;-8.78;0.294;0.124;7.71e-05;0.133;0.324;94.984;258507;1;1;3Y6XWs8xMlCngyIxNOFnsp
170;0.656;0.844;-5.322;0.302;0.0575;2.88e-05;0.331;0.514;79.204;172173;4;0;4GxtfJbcbl0Z4Wa5yGn8u1
171;0.828;0.801;-4.571;0.175;0.0483;0.000961;0.281;0.788;94.0;188560;10;0;3ptikEjKbpbXvJtOosLMuH
172;0.875;0.745;-5.878;0.269;0.0227;2.37e-06;0.287;0.749;95.201;217440;1;1;30oTS7bm0aH3p7lqjEIu8q
173;0.805;0.801;-5.683;0.279;0.0329;0.0;0.0603;0.816;92.638;176267;7;0;0FzxHygj55RdtuNhmSyGe5
174;0.532;0.819;-5.282;0.256;0.0157;0.0;0.371;0.594;90.215;247333;6;0;1fotoYONO343JjbC8XvPSl
175;0.946;0.772;-7.537;0.0952;0.0512;2.32e-06;0.0612;0.772;116.97;263914;4;0;4l1A1CloFhJnhZyXhZNGwM
176;0.868;0.919;-5.701;0.112;0.0594;0.0;0.105;0.711;116.803;242880;7;1;6Kk9SGnMMrpPPB0mDQ3CJz
177;0.835;0.799;-4.649;0.123;0.0887;1.06e-06;0.1;0.736;95.502;255947;1;1;2t8tS2m4ay8trF9rh28oLg
178;0.904;0.577;-7.293;0.132;0.125;0.0;0.115;0.7;102.691;242040;1;1;15HgR9Ht4obJOcMG4wregp
179;0.934;0.495;-7.483;0.346;0.0544;0.0;0.0934;0.836;101.781;221200;5;0;4TGHOWSNAwUXn5onDQr0P1
180;0.86;0.85;-2.975;0.18;0.00748;0.000893;0.264;0.65;95.002;257507;1;1;4gXFUhyu4fzOgmV28BiJ9s
181;0.875;0.658;-3.641;0.359;0.275;0.0;0.122;0.661;92.038;274093;0;1;1RjU7UhRICmdFPKxCucLgq
182;0.836;0.728;-12.058;0.234;0.00569;0.000819;0.0649;0.599;100.842;319907;10;0;0dNiLb9FEHrRK7VFDJctiR
183;0.863;0.771;-2.77;0.19;0.00954;0.0;0.288;0.812;95.029;234733;7;1;1YrHyDbH17btvI2rFTkbCQ
184;0.832;0.588;-10.88;0.248;0.4;0.0;0.104;0.716;95.309;250868;11;0;5EEOjaJyWvfMglmEwf9bG3
185;0.562;0.889;-6.119;0.303;0.101;0.0;0.112;0.713;90.221;213340;8;0;34hFdH0XafJAE5VDDppwrU
186;0.832;0.673;-10.033;0.335;0.117;0.00455;0.131;0.363;106.581;291733;6;0;2vAy4rjU4vMuNDj6l7WQH8
187;0.866;0.534;-10.407;0.321;0.0838;0.0;0.0848;0.619;98.852;221093;5;1;2rQDtzREtofoyhDNYk95jf
188;0.579;0.818;-7.635;0.313;0.241;0.0;0.775;0.753;173.832;273427;9;0;4H3eeEecmb1lIqUfo99d8G
189;0.677;0.911;-3.158;0.22;0.141;0.0;0.0582;0.85;143.047;244062;8;0;2cq69jrDBC5gqKh6HvzwUG
190;0.464;0.687;-7.623;0.0858;0.00643;2.47e-06;0.32;0.458;91.064;218187;9;1;1z9EbieFSoVLz7A3Q2DCiu
191;0.931;0.464;-9.339;0.314;0.0172;0.0;0.292;0.715;99.144;249293;7;1;2KKVJxGQKnTe1bOHquXpJO
192;0.531;0.803;-3.284;0.0717;0.0796;1.71e-05;0.176;0.221;142.113;299613;1;1;22L7bfCiAkJo5xGSQgmiIO
193;0.542;0.914;-4.747;0.113;0.0161;0.0;0.744;0.576;153.993;292093;0;0;2gZUPNdnz5Y45eiGxpHGSc
194;0.79;0.647;-5.983;0.136;0.0515;0.0;0.248;0.654;87.999;211000;10;0;4ZMJshw6UOvaTWWThYtEoW
195;0.439;0.808;-6.881;0.346;0.00305;0.0;0.439;0.487;82.962;207000;1;1;4ZPdLEztrlZqbJkgHNw54L
196;0.617;0.717;-7.858;0.153;0.00564;0.0;0.408;0.49;103.992;311867;10;0;0j2T0R9dR9qdJYsB7ciXhf
197;0.629;0.696;-5.572;0.348;0.0195;0.0;0.0554;0.623;93.034;207627;1;0;3QHPHLAkYV5cQBUYs6rowx
198;0.507;0.753;-5.31;0.19;0.503;0.0;0.573;0.657;178.068;324227;5;0;1ko2NuvWlQdxtNRc8QQzmT
199;0.637;0.834;-4.686;0.323;0.614;0.0;0.317;0.715;87.312;193733;3;0;5g1vtHqi9uV7xtYeCcFOBx
