;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id
18;0.8;0.611;-13.294;0.212;0.000359;0.0;0.227;0.777;118.764;245960;10;0;6L0reMMEHvJsEX7kBo8Dm5
19;0.796;0.701;-10.857;0.316;0.178;0.000238;0.157;0.475;102.08;297333;7;1;01CuCSqlNItevX7F1GcopF
20;0.823;0.745;-6.637;0.247;0.00282;0.000332;0.323;0.58;91.919;224867;5;0;4xm5fGVjZPmnhzMC1WA1WH
21;0.764;0.508;-13.165;0.515;0.000347;0.00996;0.0917;0.862;179.257;327400;10;0;2qfTGzETefwtBWKDThZjnU
22;0.773;0.735;-9.461;0.305;0.0288;0.0;0.19;0.818;176.415;378373;11;0;4fukZMkYV1JgJ68NegVLtN
23;0.787;0.718;-13.851;0.15;0.262;0.0;0.0901;0.655;100.889;281067;11;1;0BF84G6iISr1qO6IV9msWs
24;0.583;0.791;-7.191;0.45;0.0282;0.0;0.272;0.685;98.673;275547;6;0;0Mu1MYdE414HeybYSms5KK
25;0.8;0.723;-9.719;0.158;0.00228;0.0;0.26;0.651;111.593;300640;2;1;0gFB5H3pHN13ERt2FyMuWi
26;0.787;0.623;-18.273;0.178;0.19;4.55e-06;0.107;0.818;109.906;336867;10;0;1p80AptLonBW0VilSi6xFj
27;0.837;0.692;-4.251;0.337;0.0383;0.0;0.212;0.805;87.775;379733;7;1;3JdyhQORbJkCWT8xfLd8gD
28;0.78;0.828;-4.737;0.31;0.00384;0.0;0.204;0.538;103.176;160840;6;0;7kUFkzmFsSIi02RTO7wAQF
29;0.919;0.515;-14.289;0.247;0.0751;0.0;0.0556;0.91;102.841;272707;10;0;2uBFtFh4TyuxiF4k484ZPn
30;0.795;0.709;-6.326;0.315;0.216;8.03e-06;0.305;0.804;102.585;342347;11;0;7BfnmWeEBPLWsIEfybTBYT
31;0.761;0.727;-12.655;0.133;0.0362;0.00498;0.0461;0.739;103.013;243800;1;1;0sLrHBMJNOxEcMhcseE3I4
32;0.916;0.662;-16.404;0.605;0.00464;0.00346;0.138;0.406;135.65;249267;9;0;4Fkr6zTAxsXbG9kG8ISqos
33;0.894;0.698;-8.264;0.275;0.0279;3.56e-06;0.329;0.695;98.104;336917;6;0;1pOIpxfrQ8AszXZdKR3aH3
34;0.803;0.774;-13.802;0.231;0.0473;0.0;0.342;0.744;103.224;244040;8;0;0QmJnQQ4nWM7xkW2d2uyYI
35;0.665;0.615;-9.245;0.395;0.0406;0.0;0.92;0.692;168.76;218067;4;0;3vull6iBmoDFACC8TRVabm
36;0.943;0.685;-11.903;0.188;0.000507;8.56e-06;0.0604;0.813;125.515;263573;7;1;0gljI0CtjpdZK6ecidfxto
37;0.878;0.851;-8.971;0.232;0.00228;0.00125;0.0509;0.404;99.014;228667;7;1;20s3FayrStM8GY0m4dRFsw
38;0.711;0.926;-2.375;0.208;0.0243;0.0;0.385;0.528;95.108;300413;7;1;646crO6DWxN1VmBBNkKdWi
39;0.965;0.857;-8.458;0.17;0.00131;0.0;0.0726;0.951;127.656;183760;11;0;6jBCehpNMkwFVF3dz4nLIW
40;0.878;0.311;-17.401;0.324;0.0953;0.0;0.0808;0.486;117.759;254027;1;1;6l1tmVO6bRmV7kSMsYaHZm
41;0.755;0.912;-4.148;0.0968;0.0226;0.0;0.0825;0.702;91.889;254520;10;0;50TUIpVIwQ2HoQ4TbzIqRB
42;0.816;0.471;-13.244;0.291;0.112;0.0;0.117;0.742;95.248;221987;10;0;68DGiGtJrVcGBeOf5UNpVz
43;0.624;0.435;-15.44;0.245;0.000917;1.17e-06;0.41;0.735;179.267;279733;2;1;0hioWv2FDtVePjHFTwgrf7
44;0.905;0.548;-8.131;0.381;0.038;0.0;0.34;0.794;97.235;190600;4;1;09b84uwrksszAvJwM6J28L
45;0.873;0.688;-5.856;0.318;0.00968;0.0;0.138;0.823;98.425;319360;11;1;5k8dJvnLKfv1YN9W3bO79x
46;0.791;0.738;-8.768;0.355;0.0123;0.0;0.351;0.891;95.3;206213;6;0;3C8xkK4Cir2QmiaN07GIZs
47;0.873;0.751;-7.606;0.126;0.0766;0.00053;0.422;0.774;104.487;314600;10;0;2ce2ift9TQGKmqB20F6od2
48;0.812;0.698;-8.887;0.126;0.00198;0.0869;0.33;0.291;98.211;429560;4;0;5XQPpKiBjXUI4bIenLBxci
49;0.91;0.747;-4.814;0.254;0.0113;0.0;0.123;0.714;90.163;287413;6;0;1DTuA87dyw72Sn9bldhp2z
50;0.853;0.876;-3.415;0.131;0.0426;0.00202;0.0548;0.845;99.236;246667;1;1;6S5SJlNXgrUBTLa58NMwGk
51;0.837;0.474;-10.992;0.307;0.0593;0.000508;0.116;0.453;90.021;173947;11;0;6CsjK5SoKB5ws1Z6bPmPT2
52;0.81;0.745;-5.431;0.097;0.00712;2.1e-05;0.321;0.388;87.019;281653;10;0;62duQFVb51gug9ajR6Qdiz
53;0.801;0.91;-6.566;0.225;0.00239;0.000891;0.0737;0.805;87.277;278387;2;1;5g9lS8deSIxItFBmZRC4vN
54;0.734;0.735;-6.201;0.065;0.000813;3.25e-05;0.559;0.729;96.806;246200;7;1;0eO8MW9YSTK3CjdaTYKlhF
55;0.669;0.821;-4.37;0.29;0.00182;0.0;0.147;0.684;94.895;237573;11;0;5Tbpp3OLLClPJF8t1DmrFD
56;0.849;0.521;-12.999;0.216;0.304;1.65e-06;0.115;0.763;95.265;248867;11;0;7nYvUtkQMx1v80S2FH2s9J
57;0.604;0.601;-6.837;0.398;0.177;0.0;0.405;0.829;82.261;185813;0;0;0a72Oo8rFK3PPOIc5kiWX8
58;0.795;0.705;-2.704;0.39;0.014;0.0;0.312;0.728;102.229;142302;6;1;0hbPdHxWGRQFryHB3YKajd
59;0.601;0.938;-4.382;0.282;0.0225;0.0;0.0508;0.762;87.129;190261;1;1;14246VCxRDGZHqlMlqWSz4
60;0.746;0.733;-9.014;0.41;0.212;3.71e-05;0.0759;0.466;80.972;178157;1;1;7vAd8g2Tkwkj7p88S9ksT9
61;0.883;0.573;-6.246;0.2;0.0381;2.84e-06;0.0809;0.765;92.974;376535;1;1;4Bkn9BrqBYKK5pAt8tSI5W
62;0.764;0.803;-8.697;0.164;0.00246;0.0184;0.386;0.423;92.063;231000;10;0;6M3lqzrkzSKrBehkeAxTXc
63;0.479;0.549;-10.551;0.373;0.57;0.0235;0.127;0.576;180.985;252187;11;0;119c93MHjrDLJTApCVGpvx
64;0.837;0.78;-10.449;0.315;0.0527;4.58e-05;0.0894;0.645;93.556;267293;6;0;7qIwzvrtNJl2En2E3RBL8V
65;0.734;0.466;-8.658;0.464;0.243;0.0;0.106;0.788;89.318;208360;10;0;28AvvchUP85ihRe9xCzcfB
66;0.557;0.948;-3.83;0.288;0.077;0.0;0.327;0.632;183.557;288840;10;0;156hYP1YuXlLEEtWVtuIIw
67;0.65;0.9;-4.099;0.374;0.0252;0.0;0.176;0.659;89.788;206493;1;0;4C7Ss9bTPOWJMh3rarF1mN
68;0.634;0.845;-5.058;0.352;0.00602;5.29e-06;0.0598;0.929;94.0;237027;11;0;3gY6tiCNsuVi6s8kPV6aQg
69;0.724;0.853;-3.895;0.283;0.0164;0.0;0.65;0.775;170.51;332733;11;0;53BZ6XygAoubR5DU5w38Vq
70;0.772;0.821;-0.14;0.25;0.223;0.0;0.148;0.77;91.921;244200;11;0;1SWVDBtw6h3tm9OehOkDhv
71;0.798;0.455;-7.502;0.277;0.00653;0.00288;0.278;0.51;89.01;290844;8;0;1d5LVYggVFNL7OmFNJdEHV
72;0.862;0.642;-13.652;0.101;0.102;0.0;0.272;0.765;99.2;267267;6;0;1SyQ6t9RdRBK0QUCS6a797
73;0.81;0.613;-7.503;0.113;0.0624;0.0;0.353;0.45;87.042;232947;1;1;0ZU0XSkAUFqHxiXDMU5FzB
74;0.626;0.842;-5.032;0.279;0.159;1.93e-05;0.0945;0.624;84.657;292933;7;0;5elwGhYsxqm09XbHvFyWcw
75;0.857;0.672;-5.934;0.16;0.0649;0.0;0.355;0.671;86.777;218867;10;0;5LN1B9uVAVleCZ2euGarvi
76;0.863;0.539;-6.112;0.267;0.246;0.0;0.0864;0.667;91.013;242627;1;1;6rqU8j6kyvKJuQmyI8gosn
77;0.862;0.662;-7.669;0.153;0.00562;0.0;0.0375;0.777;91.052;271827;9;0;1vMdYJe6OweG41UjDzEYe8
78;0.873;0.487;-14.872;0.412;0.141;0.0;0.269;0.611;97.445;284067;7;1;5242G8xCFpKoUkzvvUKYIL
79;0.794;0.88;-9.77;0.162;0.0289;2.52e-05;0.0683;0.847;115.666;238867;8;1;4nBZIQ14fOYMxJvgbvHQpJ
80;0.753;0.675;-6.12;0.0407;0.0109;0.00265;0.175;0.618;98.017;287640;7;1;3ZMPYRGFsv33SNHCKDW1Qe
81;0.902;0.614;-6.529;0.289;0.184;0.000742;0.0867;0.862;94.069;236907;4;0;5PG3h38oiQLEJlOuOvIs80
82;0.698;0.457;-5.913;0.046;0.000624;0.000224;0.0943;0.201;169.876;317307;9;0;1SnMEwMvdwMzbSGwBZAGgH
83;0.484;0.63;-5.643;0.337;0.247;0.0;0.455;0.424;81.186;258133;1;1;7jtJAr2MUgRorLuNnOJJ4S
84;0.666;0.894;-4.496;0.32;0.131;0.0;0.04;0.497;90.091;209787;2;0;1DbWOR55Mb6J0zZdjWO6YK
85;0.822;0.832;-2.631;0.22;0.085;0.0;0.0711;0.756;93.178;216133;2;1;3iQHtjDo1jgcbjUPsh3Dkb
86;0.717;0.52;-9.295;0.324;0.00811;9.59e-06;0.272;0.792;203.92;256052;7;1;1RUsaD5o5QjW6lDx50W7KP
87;0.769;0.675;-13.326;0.0724;0.000722;0.000149;0.0904;0.803;101.884;252240;6;1;6l4wMAXzI8RxIysQMYZY0w
88;0.904;0.577;-7.293;0.132;0.125;0.0;0.115;0.7;102.691;242040;1;1;15HgR9Ht4obJOcMG4wregp
89;0.714;0.644;-10.227;0.363;0.00603;2.16e-06;0.201;0.735;91.969;209871;1;1;79OYW8mQyyyWOSlESkt44g
90;0.743;0.516;-8.27;0.397;0.028;1.89e-05;0.273;0.614;188.247;255160;11;0;2dieHErJLwG7fOzD8WAtFO
91;0.762;0.545;-9.221;0.145;0.211;5.78e-06;0.122;0.039;93.629;288157;2;1;4LLHvfvE21JQFD9ZKVCbd0
92;0.779;0.817;-3.905;0.252;0.107;0.0;0.0703;0.396;96.567;234440;10;0;4D29yflY8EPd4A75rEl7wn
93;0.887;0.847;-10.885;0.253;0.115;8.24e-05;0.216;0.739;103.008;283293;7;1;0G3ImRQDWtOTwTK1oL5uWF
94;0.797;0.779;-4.719;0.141;0.319;0.000142;0.266;0.82;82.37;260080;7;0;2GrOq1y5gksYrqkc8Jzl9T
95;0.838;0.59;-8.385;0.174;0.122;0.000128;0.0942;0.526;95.047;252107;2;0;5FPihLzhH0bQ3tTco9VVdf
96;0.702;0.71;-4.827;0.294;0.0764;0.0;0.101;0.51;187.872;220851;5;0;4oAgOOlfvqSvRBLCZLKlwD
97;0.475;0.576;-8.061;0.397;0.0421;0.0;0.933;0.555;87.33;305467;10;0;740gNyGWKk98gy8nJLhHrv
98;0.859;0.392;-11.849;0.0967;0.231;7.02e-05;0.341;0.524;96.013;227200;7;0;0OsUaJnOBoWMTwhF0Mt3Bt
99;0.54;0.738;-5.34;0.446;0.272;0.0;0.199;0.528;178.727;365333;6;0;5mxVKAuunOKqcBfR5ivbRf
100;0.709;0.874;-4.522;0.193;0.0114;0.0;0.213;0.832;88.546;264960;7;1;6phmKeRhJUsiSBJgMkgjg8
101;0.889;0.818;-4.639;0.253;0.47;0.0;0.179;0.782;96.063;302760;9;1;5ByAIlEEnxYdvpnezg7HTX
102;0.92;0.811;-2.899;0.119;0.167;0.00406;0.0929;0.617;97.119;227867;4;0;628oXeFNeQUQnq0NUF6zJ3
103;0.748;0.796;-5.951;0.422;0.391;0.0;0.234;0.836;94.987;243093;1;1;3WXNzlFDSfjEmNFUOSccf7
104;0.672;0.761;-9.644;0.248;0.0514;0.0;0.474;0.731;102.192;244733;0;1;00ReeHCY0FQUyuAUyPJdnk
105;0.919;0.975;-5.636;0.0886;0.0898;0.00253;0.248;0.884;102.982;189947;6;1;3hx5R8nOKu5zvhlfDNSIQC
106;0.828;0.861;-10.212;0.164;0.0101;0.0;0.0197;0.641;97.25;176840;1;1;0LSsfGGnpJOn5aBXv2vGnZ
107;0.884;0.689;-3.547;0.309;0.018;0.0;0.277;0.802;93.965;192400;1;1;2TzYmPYcxDjfthV9wMyGQF
108;0.865;0.924;-3.489;0.226;0.145;4.43e-05;0.383;0.557;97.523;277267;1;1;54hFBqrtiWfrh5WQJZwguj
109;0.705;0.71;-8.208;0.287;0.122;0.0;0.656;0.647;87.994;209467;1;1;63gHnuI9MzZA4lLob8t9IY
110;0.704;0.701;-8.031;0.46;0.549;0.0;0.664;0.618;92.032;217507;2;1;2FWmKZ3kNbVsKGhuNHsltW
111;0.579;0.834;-4.427;0.3;0.0446;0.0;0.32;0.449;78.918;270373;8;1;7dqPBMgXElgLsoDUVA8kFI
112;0.683;0.74;-6.041;0.0462;0.00228;0.0;0.238;0.65;129.515;281773;11;0;7qHAjAL7CpadaZLamuBZRm
113;0.875;0.745;-5.878;0.269;0.0227;2.37e-06;0.287;0.749;95.201;217440;1;1;30oTS7bm0aH3p7lqjEIu8q
114;0.483;0.639;-6.088;0.221;0.186;5.24e-06;0.0727;0.381;82.738;230000;10;0;02TTmvRPwqZBT42LrqGr6V
115;0.855;0.614;-8.984;0.41;0.015;0.0;0.307;0.495;105.986;178600;11;0;6Ag4SYLUGFdnJrCwUIb4mT
116;0.821;0.703;-8.464;0.24;0.192;0.0;0.0816;0.536;105.154;203627;11;0;7hfRrdFJgFKK3cJ4rmkecE
117;0.863;0.838;-4.593;0.24;0.138;2.77e-06;0.0533;0.756;97.997;234006;10;0;5zaLn03MUtbVkowKvHA3ic
118;0.765;0.412;-5.423;0.227;0.2;5.03e-06;0.0639;0.815;200.097;313573;8;0;3f43wjAoXDHj1VFSwmd8yV
119;0.818;0.739;-9.991;0.0567;0.012;0.0;0.0653;0.912;104.657;293733;7;0;5Y6IzsuFmYtju3LDWBRWI0
120;0.62;0.868;-4.068;0.319;0.162;0.0;0.361;0.545;79.328;273173;1;0;3uz1trxb9aMl47NCWaGbbx
121;0.835;0.456;-10.195;0.266;0.38;0.00359;0.16;0.224;101.889;189760;6;0;3F3R4uyTMkX9jRCEVVmdz6
122;0.647;0.514;-10.05;0.0593;0.0655;0.0;0.398;0.386;79.975;240693;8;1;1DIXPcTDzTj8ZMHt3PDt8p
123;0.633;0.764;-7.212;0.323;0.32;3.4e-06;0.234;0.522;94.971;228173;0;1;0B8drtTSp68pZdkmVrG9ZA
124;0.846;0.416;-13.767;0.118;0.156;9.34e-06;0.238;0.645;96.188;259000;10;0;4voEoczU7Ijborps9XF1n3
125;0.849;0.498;-7.872;0.272;0.116;4.49e-05;0.268;0.502;92.98;359973;2;1;6naEDBlazb6AhCM85dpBjw
126;0.902;0.41;-5.305;0.208;0.182;0.0;0.128;0.641;84.067;341093;1;1;2qg9uPP30rLnK56Nfu6wjS
127;0.41;0.864;-2.855;0.314;0.044;0.0;0.593;0.677;180.24;182973;11;1;5ED4wu4LKC0iNR28iMtAyv
128;0.856;0.722;-6.124;0.076;0.133;0.000485;0.168;0.719;100.192;246400;5;0;3g1mP8c79KbkWDhED5tyKZ
129;0.836;0.484;-7.332;0.327;0.0454;0.0;0.0557;0.839;95.941;222933;2;1;2p9sprAX27D6U5cuSE9NsM
130;0.761;0.721;-6.91;0.264;0.0052;0.0276;0.0769;0.789;89.858;267262;11;0;7ji2MJwSeUoKa6UQuIaclo
131;0.826;0.566;-10.747;0.311;0.199;0.0;0.356;0.655;99.131;216133;10;0;24vNw0Z0srb4zYXwrakw8E
132;0.896;0.541;-8.253;0.281;0.00818;0.0;0.278;0.481;92.899;207840;9;1;667CkwNvTozFtCMDC7BfBU
133;0.591;0.855;-8.339;0.339;0.00832;5.87e-05;0.771;0.78;136.734;158467;11;0;47wZfF4OdME3xkIPhhpSSF
134;0.894;0.746;-6.984;0.13;0.239;0.0;0.118;0.605;104.087;189520;6;0;3cJ15fdnjUNVQsY30eSIGD
135;0.81;0.724;-6.153;0.268;0.127;0.0;0.306;0.573;101.941;319600;4;0;18ohWhzbMCynq5QJ68ifkW
136;0.6;0.706;-7.899;0.361;0.209;0.0;0.125;0.58;173.926;253533;10;0;4IYKjN1DrYzxKXt0umJqsG
137;0.729;0.749;-5.543;0.265;0.114;0.0;0.18;0.852;92.971;257067;6;1;0nKB5mUdJ3YsTi4QudPwJv
138;0.761;0.899;-3.09;0.183;0.0135;0.0;0.0719;0.673;95.027;217587;10;0;1zzxoZVylsna2BQB65Ppcb
139;0.249;0.929;-5.377;0.261;0.0499;0.0;0.274;0.254;93.268;200255;3;0;42EvZpJZnWoLj6mW9xDTtZ
140;0.664;0.916;-3.888;0.473;0.17;1.67e-05;0.164;0.559;93.134;173159;1;1;67IvfvAMYQzJEeHopvwMMW
141;0.671;0.737;-5.131;0.108;0.0338;0.00344;0.0596;0.197;90.519;310227;0;1;1rylJ0VXvhOzLGNm401iaI
142;0.838;0.72;-6.593;0.384;0.0312;1.11e-05;0.422;0.845;93.76;242947;10;0;6hxn98poTu1O4YZfafvC18
143;0.661;0.727;-8.102;0.436;0.0627;0.0;0.114;0.826;88.499;235400;11;0;6VqQjCxM21kapF2RxdTtYA
144;0.549;0.804;-6.115;0.366;0.103;0.0;0.18;0.707;190.479;201960;7;1;1kxq2ByL62HX8YQQdvK3mz
145;0.788;0.746;-6.405;0.185;0.0723;3.43e-06;0.279;0.519;99.873;277440;10;0;7c2h4jzcyJsN1QzTb8ZpiZ
146;0.802;0.785;-4.781;0.207;0.14;0.0;0.123;0.435;99.998;206400;9;1;2wGSgTmgSF3xjRrHkTc25R
147;0.568;0.804;-6.114;0.437;0.237;0.0;0.165;0.615;119.92;231210;7;1;0ckPmfndecGgxIhuUlQ5ki
148;0.527;0.75;-6.247;0.3;0.0514;0.0;0.17;0.16;89.106;273250;1;1;44WG43lprS0ZO3zQEBBOEc
149;0.506;0.804;-5.51;0.4;0.0117;7.28e-06;0.084;0.576;171.703;221160;11;1;1Qsg8KjlIEoSFqIvbQi9wl
150;0.52;0.847;-5.3;0.427;0.275;0.0;0.325;0.799;177.377;302013;9;1;5PbFD3AIyunz5HxocduA9e
151;0.928;0.802;-5.705;0.255;0.0323;1.42e-06;0.111;0.769;101.343;255533;1;1;5J2tlvAO38Sf9iZlvtqIIy
152;0.82;0.809;-6.759;0.251;0.443;0.00175;0.0613;0.737;83.011;231240;4;0;7gKgd0P3dAAePiSQQBqrlf
153;0.778;0.604;-5.131;0.122;0.00223;0.0;0.144;0.673;92.001;250373;11;0;6kBuHuvEzKwVqc7Wl7UYzy
154;0.964;0.889;-5.169;0.147;0.0591;0.0;0.166;0.552;121.144;290280;11;1;2J6QnTjHIWwXErNWyF0RUC
155;0.612;0.659;-6.995;0.406;0.0137;0.0;0.417;0.393;99.137;136093;6;0;4anqYZt4APNlFwQixpbdZR
156;0.872;0.413;-13.99;0.178;0.00685;0.0505;0.0839;0.307;101.224;249640;6;0;7KqCsGOyUOiwA59B3wgmnr
157;0.767;0.764;-4.935;0.293;0.00819;0.0;0.0605;0.839;93.75;287920;1;1;547gn8NSiO1I53e1ICm41P
158;0.823;0.539;-7.502;0.246;0.121;1.82e-05;0.154;0.84;90.658;206573;11;0;41OxaMCY6gMKILoNVd2hdP
159;0.765;0.88;-4.361;0.116;0.176;1e-05;0.139;0.929;168.96;215200;1;1;0Ed7MeXx64f6OcIuoTRCg1
160;0.938;0.773;-6.804;0.231;0.0589;0.000761;0.182;0.716;100.305;208733;1;1;2io3tr0HmXMIGY06xnWb0J
161;0.773;0.54;-7.123;0.103;0.371;0.0;0.131;0.322;84.115;280000;6;1;6tDxrq4FxEL2q15y37tXT9
162;0.896;0.573;-10.088;0.147;0.103;5.84e-06;0.0726;0.484;92.021;233920;1;1;2JQuktwql7DhvNBlSksO22
163;0.899;0.675;-4.959;0.129;0.343;0.000414;0.0877;0.765;95.647;195747;9;0;4g9R1YrFaKn3NMK12jDytw
164;0.618;0.844;-4.051;0.342;0.0178;0.000126;0.0634;0.697;84.411;240627;1;0;4h5KBcltGefua73AUPYps7
165;0.837;0.685;-10.358;0.306;0.264;0.0;0.272;0.778;89.049;287733;7;1;4hGwMWedVWktmSHykU8RE1
166;0.669;0.71;-6.887;0.292;0.00364;0.0;0.0526;0.549;91.188;247867;11;0;2T9MrZfrmEhHIsEi5bfaez
167;0.788;0.476;-12.054;0.229;0.00558;0.0;0.104;0.397;92.534;220773;8;1;1VazSurHUq9eJd0RNs6V3i
168;0.475;0.964;-3.024;0.412;0.0145;0.0;0.0817;0.75;105.614;263987;6;1;76PqoftIq2rSBBCcEkEXV0
169;0.462;0.944;-2.938;0.315;0.312;0.000149;0.367;0.65;172.33;221627;8;1;3ZBSXNYdTZVaBUQI3E2rF6
170;0.711;0.725;-6.279;0.165;0.102;0.00229;0.0954;0.607;85.98;223467;2;1;5UTBvvM7BXCL3apWspuUbK
171;0.787;0.51;-12.232;0.351;0.0443;0.0;0.0986;0.902;93.903;262636;10;0;3300DUYfvFJsZwPb1bPZdC
172;0.869;0.68;-6.233;0.318;0.0416;1.12e-06;0.0914;0.815;85.519;268400;1;1;75IN3CtuZwTHTnZvYM4qnJ
173;0.652;0.881;-4.416;0.346;0.0423;0.0;0.332;0.57;85.047;269347;10;0;3sFlZWKWLfJ5Uw5p4CyRns
174;0.475;0.762;-6.022;0.259;0.000866;0.0;0.748;0.53;176.891;336160;7;0;3cb6gJ7SHYuZ3NVm996ffD
175;0.766;0.52;-9.371;0.105;0.00116;0.0189;0.3;0.556;79.838;274840;7;1;2sXMYMpvGVJJBIwrzNf0Lr
176;0.835;0.707;-5.074;0.0598;0.0219;2.19e-05;0.108;0.919;93.955;267093;8;1;2mKouqwAIdQnMP43zxR89r
177;0.555;0.632;-6.99;0.583;0.0332;0.0;0.358;0.407;178.18;315267;1;1;3vm7NBtMNULBDQ8yAwVoWC
178;0.504;0.811;-11.966;0.191;0.0276;0.0;0.388;0.382;82.01;331440;5;0;4Mb5DVgLbFjlSwcuMdOw7B
179;0.744;0.849;-8.061;0.326;0.409;0.0;0.251;0.621;97.995;298867;4;0;4oDcVoJb3xYz5RDyBzkRJY
180;0.683;0.848;-4.498;0.306;0.111;0.0;0.378;0.59;90.575;202680;0;1;4UprL40OVADveANAtCNrIa
181;0.771;0.802;-5.868;0.224;0.101;1.56e-05;0.396;0.503;90.844;330960;2;1;2myfxi92y8TP5ue6vIeIcL
182;0.89;0.696;-7.166;0.259;0.134;1.98e-06;0.1;0.761;94.833;263827;2;1;3AHduOpEg5sb3Z6h7urFdK
183;0.784;0.801;-6.566;0.211;0.272;0.0;0.3;0.505;120.994;257893;7;1;5ATV1iQtlQThdBBbb7srw8
184;0.867;0.605;-8.524;0.279;0.533;0.0;0.0969;0.873;94.77;242507;1;0;1iYWNf225EUIESs4svZudx
185;0.66;0.869;-5.917;0.265;0.0985;0.0;0.187;0.652;95.625;256040;5;0;02dwHTP8NS3rOaOWhg8j7V
186;0.686;0.729;-6.375;0.218;0.0169;0.0;0.139;0.437;87.736;275853;7;1;1EBrDRYF0NU5nSKy05NIQz
187;0.573;0.831;-5.586;0.433;0.0401;0.0;0.0909;0.766;76.352;277707;7;1;06UPCXzhIsXnceSXmKLMEY
188;0.772;0.695;-8.013;0.0735;0.00295;0.0;0.427;0.643;137.868;272440;7;1;1muLq1kBLWIT3pmNC2xl0g
189;0.882;0.814;-5.214;0.424;0.089;0.0;0.16;0.854;99.689;261840;8;0;0f1yzIIGD8k32DNVeEn6jb
190;0.941;0.607;-3.209;0.286;0.161;1.1e-06;0.135;0.608;96.122;239543;7;1;5ROwFh7X9NgkAMS3kARJjK
191;0.756;0.719;-6.507;0.278;0.0139;0.0;0.283;0.361;173.225;177333;8;1;1dzlB8hqFvM0X1l0HKgKIY
192;0.823;0.745;-6.637;0.247;0.00282;0.000332;0.323;0.58;91.919;224867;5;0;4xm5fGVjZPmnhzMC1WA1WH
193;0.745;0.547;-7.409;0.295;0.00958;2.91e-05;0.0844;0.858;177.398;237667;11;0;4sMH75ctV0RVSOHZqXJpHD
194;0.808;0.726;-8.435;0.252;0.0208;0.276;0.129;0.616;96.12;221027;10;0;3lGBvPUgO7MJltUnBlOpe9
195;0.899;0.6;-7.451;0.154;0.0184;1.68e-05;0.0725;0.586;92.717;239227;1;1;0NzNKU2MJ9LCetT2uZMJH2
196;0.596;0.541;-8.026;0.418;0.102;0.0;0.145;0.851;95.752;253787;4;1;1JkrWCnQrSZpNRxpAMXzlW
197;0.932;0.862;-3.621;0.246;0.0831;0.0;0.326;0.742;95.244;286453;10;0;6lvFwGSTUZQWwqGdRYtcdk
198;0.608;0.875;-5.642;0.231;0.000921;0.0;0.125;0.589;163.443;257600;7;1;1boba39IzxkP7aFATaewD4
