;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id
196;0.66;0.837;-4.315;0.0682;0.000147;6.62e-06;0.0788;0.757;135.158;193227;0;1;5KGbRvZyVyKP2AEJMHErB4
197;0.666;0.855;-5.051;0.0295;0.179;1.2e-06;0.0987;0.803;125.639;268427;9;0;31AOj9sFz2gM0O3hMARRBx
198;0.496;0.682;-4.095;0.0294;0.00552;2.94e-05;0.0589;0.474;167.06;262333;8;1;5GorCbAP4aL0EJ16frG2hd
199;0.557;0.54;-10.484;0.0347;0.0339;0.00248;0.179;0.394;129.171;185733;9;1;6dGnYIeXmHdcikdzNNDMm2
200;0.559;0.473;-7.712;0.0279;0.446;0.00141;0.154;0.397;121.227;192827;5;1;4IRHwIZHzlHT1FQpRa5RdE
201;0.548;0.728;-6.631;0.0367;0.424;0.0;0.0525;0.649;112.332;160373;1;0;1ZEOIhSn6BKErV59bIgn76
202;0.437;0.695;-9.447;0.0617;0.00111;0.0857;0.124;0.413;102.178;447440;7;1;5IX4TbIR5mMHGE4wiWwKW0
203;0.412;0.902;-11.6;0.405;0.0484;0.131;0.405;0.422;89.74;333893;9;1;0hCB0YR03f6AmQaHbwWDe8
204;0.601;0.532;-9.119;0.0286;0.432;6.25e-06;0.0925;0.341;136.571;281613;10;1;3gdewACMIVMEWVbyb8O9sY
205;0.392;0.476;-7.583;0.0249;0.397;0.000163;0.309;0.234;78.031;267597;1;1;1xsYj84j7hUDDnTTerGWlH
206;0.634;0.63;-8.277;0.031;0.447;0.039;0.17;0.489;118.628;270773;1;0;6H3kDe7CGoWYBabAeVWGiD
207;0.294;0.641;-9.316;0.0291;0.0163;0.22;0.112;0.226;79.759;536067;11;1;3YRCqOhFifThpSRFJ1VWFM
208;0.39;0.502;-12.277;0.178;0.336;0.000138;0.0713;0.289;97.871;247320;10;1;3Am0IbOxmvlSXro7N5iSfZ
209;0.364;0.457;-14.162;0.0675;0.29;0.000106;0.922;0.175;163.219;337413;4;0;0hKRSZhUGEhKU6aNSPBACZ
210;0.479;0.309;-14.751;0.0299;0.153;0.22;0.134;0.182;127.155;379213;11;0;7Fg4jpwpkdkGCvq1rrXnvx
211;0.332;0.179;-11.83;0.0326;0.879;0.0;0.0886;0.315;96.529;125667;5;1;3BQHpFgAp4l80e1XslIjNI
212;0.404;0.902;-3.88;0.0665;0.577;0.297;0.287;0.497;115.669;423840;1;1;2kkvB3RNRzwjFdGhaUA0tz
213;0.413;0.725;-5.787;0.0324;0.369;2.16e-05;0.0905;0.44;124.618;429760;3;0;5uvosCdMlFdTXhoazkTI5R
214;0.482;0.721;-6.839;0.0321;0.731;0.0;0.189;0.557;95.263;369600;0;1;3AhXZa8sUQht0UEdBJgpGc
215;0.443;0.403;-8.339;0.0322;0.631;0.0;0.111;0.41;143.462;243027;0;1;7iN1s7xHE4ifF5povM6A48
216;0.618;0.748;-8.905;0.358;0.0384;4.1e-06;0.0473;0.663;134.114;191947;0;1;3EYOJ48Et32uATr9ZmLnAo
217;0.546;0.568;-9.604;0.0285;0.146;0.0;0.77;0.488;112.584;145693;11;0;0KpTFH1SzexN8SGc0GPILC
218;0.554;0.315;-11.028;0.0298;0.828;5.53e-06;0.101;0.325;128.157;241787;3;1;38zsOOcu31XbbYj9BIPUF1
219;0.533;0.376;-11.913;0.0393;0.0302;0.248;0.0926;0.187;165.007;259947;9;0;2EqlS6tkEnglzr7tkKAAYD
220;0.504;0.904;-6.863;0.179;0.356;0.121;0.14;0.772;176.808;183440;6;1;1jDJFeK9x3OZboIAHsY9k2
221;0.486;0.818;-4.794;0.0344;0.114;0.0519;0.0789;0.584;81.278;273543;8;1;7Fxo33DpdxrWBvlP7qW28m
222;0.665;0.673;-7.95;0.0493;0.259;7.62e-06;0.497;0.779;132.642;322549;0;1;5Wj1rJnCLpMHdLaxsFtJLs
223;0.513;0.396;-13.061;0.0299;0.251;0.177;0.11;0.229;140.208;149880;7;1;6HSXNV0b4M4cLJ7ljgVVeh
224;0.521;0.301;-7.118;0.0356;0.836;0.0;0.398;0.621;137.382;125227;4;0;6EOKwO6WaLal58MSsi6U4W
225;0.633;0.385;-9.967;0.0358;0.411;8.72e-05;0.095;0.647;113.956;182053;9;1;1sjmKmR4u9xDeJHjDCn2bZ
226;0.577;0.808;-7.04;0.039;0.0338;1.33e-05;0.221;0.869;151.008;290280;1;0;1oYYd2gnWZYrt89EBXdFiO
227;0.249;0.943;-5.188;0.0669;0.0286;0.00401;0.162;0.458;173.671;233507;0;1;4Zc7TCHzuNwL0AFBlyLdyr
228;0.28;0.908;-5.509;0.109;0.0327;8.85e-06;0.18;0.26;118.698;270080;2;0;5XcZRgJv3zMhTqCyESjQrF
229;0.592;0.767;-2.788;0.027;0.0021;0.00165;0.127;0.328;96.483;329733;9;0;48UPSzbZjgc449aqz8bxox
230;0.618;0.938;-3.442;0.0456;0.0179;0.0;0.167;0.875;91.455;269000;9;1;3ZOEytgrvLwQaqXreDs2Jx
231;0.427;0.9;-3.674;0.0499;0.116;1.75e-05;0.119;0.599;104.655;334667;11;1;2aibwv5hGXSgw7Yru8IYTO
232;0.557;0.919;-5.602;0.0751;0.000867;0.000948;0.0394;0.804;108.524;241973;11;0;0JFc1TPOJtdrjytTMQa5Yh
233;0.409;0.868;-6.236;0.0368;0.0266;0.0357;0.276;0.704;147.211;198707;3;0;0SPBrxOUEMIKugXR4bFhxs
234;0.466;0.833;-4.215;0.304;0.0266;0.0;0.0327;0.661;88.785;313573;7;1;59WN2psjkt1tyaxjspN8fp
235;0.498;0.515;-11.985;0.0395;0.0936;0.0;0.1;0.616;127.761;187893;11;0;5D2eCwqbHcqOnfHOCM6TnV
236;0.618;0.413;-14.164;0.0302;0.249;0.0517;0.131;0.531;97.84;180760;4;0;3YU9X8ryOR20beT7wOlDIJ
237;0.243;0.935;-4.104;0.0757;0.14;4.79e-05;0.116;0.153;143.489;251800;10;1;1jbnDCA8DHKCoCRLqtoc3d
238;0.414;0.969;-4.972;0.104;0.38;0.0;0.0823;0.333;115.974;243253;9;1;69FKPvGvSKIqHxGLDYApYH
239;0.464;0.932;-4.986;0.0715;0.0284;0.0;0.285;0.436;106.519;228733;11;1;0rTMingPUbvNzuVLRTfY3m
240;0.252;0.971;-5.597;0.1;0.00295;5.04e-05;0.528;0.305;137.497;259987;10;0;5XeT9fYCeg1jYithrEni7v
241;0.331;0.887;-5.588;0.0648;0.114;0.000103;0.367;0.196;135.035;287427;2;1;4mLKx7zsUdyT4Ax7rI7KXu
242;0.332;0.725;-5.809;0.116;0.000209;0.607;0.0767;0.422;182.364;366347;11;0;753KutoAy00apPsplMRetG
243;0.454;0.946;-5.978;0.13;0.0223;0.0;0.173;0.647;138.18;156147;1;0;0upLyFR8Rr52ZpMp5esQoq
244;0.699;0.502;-12.526;0.0278;0.0607;0.0337;0.317;0.676;105.267;221640;9;1;2udGjDmpK1dH9VGyw7nrei
245;0.377;0.842;-5.119;0.0492;0.025;8.33e-05;0.287;0.387;92.369;280480;11;0;3Dpyn5Cu7BdURzo2ov4dku
246;0.56;0.965;-2.341;0.0409;0.121;6.23e-06;0.169;0.964;162.825;149787;11;1;5NoQvINZLBV1wMYPdNmReL
247;0.249;0.834;-8.21;0.0577;0.0738;9.48e-05;0.0924;0.338;118.223;547107;0;1;5EWPGh7jbTNO2wakv8LjUI
248;0.663;0.296;-18.09;0.0294;0.68;0.00837;0.0879;0.359;112.306;289067;9;1;7w5AOd6HrDIHewHfpABEss
249;0.421;0.751;-9.584;0.0472;0.2;0.0;0.17;0.789;89.839;145867;9;1;6ToM0uwxtPKo9CMpbPGYvM
250;0.437;0.864;-7.842;0.0904;0.396;0.0314;0.242;0.749;81.394;295387;4;0;3qT4bUD1MaWpGrTwcvguhb
251;0.526;0.9;-6.815;0.0545;0.00539;4.12e-05;0.14;0.883;151.279;163240;2;1;5dAxeuDkIkpa6wZpMOuG9i
252;0.483;0.615;-8.538;0.0497;0.452;0.000414;0.0512;0.594;80.576;517125;2;1;6Vjk8MNXpQpi0F4BefdTyq
253;0.333;0.927;-8.55;0.0733;0.0029;0.000208;0.297;0.385;141.466;308120;9;0;5QTxFnGygVM4jFQiBovmRo
254;0.599;0.957;-5.764;0.188;0.0129;7.06e-05;0.155;0.489;103.68;206200;11;1;1wsRitfRRtWyEapl0q22o8
255;0.411;0.893;-3.646;0.139;0.00563;0.00967;0.149;0.513;170.407;363853;7;1;2QiqwOVUctPRVggO9G1Zs5
256;0.459;0.926;-3.415;0.155;0.0239;1.93e-05;0.183;0.569;151.534;243453;4;1;2rBHnIxbhkMGLpqmsNX91M
257;0.427;0.201;-13.044;0.0317;0.745;0.263;0.109;0.0668;105.218;232147;8;1;4gHnSNHs8RyVukKoWdS99f
258;0.454;0.847;-10.981;0.115;0.00953;0.000285;0.15;0.317;90.291;227467;0;0;3IjrDeaVRFEi3GgHI5xyjX
259;0.708;0.855;-6.301;0.0931;0.00548;0.0477;0.0447;0.656;131.955;207787;11;0;7feSbMqJGg9yL0s6ypxy9S
260;0.602;0.839;-4.251;0.0255;0.502;0.00128;0.095;0.653;95.159;256147;4;0;748yv6bb3l3CcKS45a6SZ8
261;0.511;0.815;-3.14;0.144;0.0491;0.0;0.0826;0.586;154.514;215307;7;1;1bCmvezFg5MRcENzCGG1Cy
262;0.285;0.908;-4.601;0.0705;0.0318;0.00909;0.311;0.669;159.756;252733;4;0;4OROzZUy6gOWN4UGQVaZMF
263;0.348;0.875;-4.758;0.199;0.0341;0.0;0.117;0.407;169.152;202133;11;0;2zzLRQ78kKfPTx8FJQCdC2
264;0.455;0.881;-5.587;0.0401;0.000566;6.06e-05;0.11;0.201;137.949;331200;11;1;0eDQj41kzBhMKQIkTt6OJR
265;0.595;0.717;-4.803;0.0295;0.0779;0.00274;0.108;0.547;88.969;215907;0;1;1G391cbiT3v3Cywg8T7DM1
266;0.263;0.759;-7.288;0.0431;0.0555;0.0;0.231;0.429;179.904;284496;0;1;3pHpV3pa96s4vuBP7sQq0V
267;0.482;0.855;-6.763;0.0363;0.0182;0.0;0.0759;0.345;113.737;246133;0;1;3d3sQsWInaEjcDG5Hqcft2
268;0.449;0.789;-3.96;0.0276;0.0225;0.00379;0.0681;0.355;80.0;361470;6;1;6l701jM1S50V7tfJA1Uv73
269;0.605;0.954;-3.137;0.0777;0.0178;0.0;0.225;0.837;122.458;212493;6;0;69h2mpzNUmdEg5egeNa1ki
270;0.598;0.676;-9.211;0.0279;0.13;0.225;0.112;0.805;114.169;340742;0;1;5MMnwYs0hIxkENRsbkWJ2G
271;0.521;0.721;-7.699;0.0254;0.00348;0.0113;0.391;0.611;97.578;328427;2;1;2JhJOPGvtqMpj5RQC8cIYf
272;0.52;0.274;-10.661;0.0363;0.843;0.0165;0.0724;0.222;64.21;209246;11;0;0JtcFIgrkSagrM5JdFakeO
273;0.533;0.313;-13.007;0.0298;0.386;4.64e-06;0.0868;0.225;133.615;204880;2;0;60ifqqPhbselSwXyGrGyMK
274;0.425;0.779;-6.651;0.0324;0.000441;0.0197;0.474;0.867;142.736;262093;9;1;43OcdjkrK5lCmACNU3HSF2
275;0.577;0.731;-7.989;0.0297;0.00119;0.000442;0.0381;0.609;123.904;298693;2;0;4ozxYj7YYkQJFgd4qO5e0Y
276;0.454;0.913;-4.008;0.107;0.408;0.000271;0.248;0.521;137.688;293183;9;1;7ACxUo21jtTHzy7ZEV56vU
277;0.442;0.736;-9.546;0.0744;0.257;7.31e-05;0.157;0.597;134.21;227467;9;1;3N25RDKNufh7Sz8v7fwtUP
278;0.3;0.547;-10.124;0.0333;0.409;0.00613;0.134;0.247;95.663;248280;2;0;3G0FqZoEi8Za1oEXdGYcNG
279;0.328;0.723;-7.842;0.0434;0.13;0.0857;0.369;0.749;144.832;199533;2;1;1zK7i2QyuCmpYE209BMcPZ
280;0.301;0.942;-5.798;0.112;0.00439;0.00245;0.967;0.215;123.149;380440;7;1;6VYJHuaJrR1H0WReqjL92M
281;0.619;0.825;-9.397;0.0353;0.0362;0.799;0.292;0.623;125.071;319040;2;0;5ZO4gjA1fMk0cD4EFkPSYT
282;0.626;0.667;-11.817;0.0283;0.209;0.000257;0.0779;0.83;112.776;257631;0;0;0yp3TvJNlG50Q4tAHWNCRm
283;0.562;0.934;-5.562;0.0607;0.00211;0.0;0.199;0.558;103.042;275640;5;1;5gB2IrxOCX2j9bMnHKP38i
284;0.395;0.777;-5.848;0.0334;0.097;5.52e-06;0.197;0.12;75.575;239080;5;1;2C0hJUVjp7FSchyhYiceJq
285;0.545;0.64;-9.937;0.224;0.00249;0.0304;0.196;0.606;80.544;230480;4;0;70YvYr2hGlS01bKRIho1HM
286;0.58;0.885;-5.154;0.0715;0.1;0.00157;0.146;0.788;145.405;137933;0;0;6zGDIDjfDkPyNxrEERO3XG
287;0.449;0.62;-15.272;0.0412;0.00922;7.44e-06;0.0724;0.692;145.832;263240;8;1;5ZuXgk0enEvv2HlnUe2rj3
288;0.596;0.657;-7.021;0.0307;0.643;0.0;0.127;0.743;129.871;212160;5;0;1mLiW0DfcGvUZqaNZo4jPd
289;0.426;0.628;-14.864;0.0322;0.0534;0.0;0.694;0.805;149.514;197160;4;1;7J0or3SaqruGcPxihtqmEq
290;0.607;0.785;-5.293;0.032;0.0871;6e-06;0.169;0.263;124.737;301667;9;1;3d9gqhinex5YmGMww1T07N
291;0.563;0.717;-4.114;0.0295;0.009;1.43e-05;0.0984;0.513;91.072;250922;5;0;7MA8zh8pUoxOjPDSS7sJlv
292;0.325;0.944;-3.807;0.0554;0.00102;6.2e-06;0.194;0.577;167.576;176293;2;1;7uh60ta1WVfPBjkQNJ7icO
293;0.433;0.959;-4.04;0.0431;0.000917;0.0;0.028;0.365;172.984;269373;9;1;7x8dCjCr0x6x2lXKujYD34
294;0.465;0.919;-4.025;0.0408;1.83e-05;2.07e-05;0.262;0.537;135.997;235293;4;1;5OQsiBsky2k2kDKy2bX2eT
295;0.366;0.94;-5.119;0.0696;0.000769;9.42e-05;0.188;0.369;130.198;255627;1;0;5FZxsHWIvUsmSK1IAvm2pp
296;0.556;0.913;-2.36;0.0437;0.0193;8.59e-06;0.346;0.73;96.184;282160;0;1;10Nmj3JCNoMeBQ87uw5j8k
297;0.568;0.977;-2.599;0.0596;0.0749;1.51e-05;0.0776;0.349;102.888;224867;0;1;1JTrNAEJN6HCviUe9xMpAq
298;0.406;0.81;-6.127;0.0343;1.04e-05;1.34e-06;0.325;0.638;128.282;205493;1;1;7tUtvGeKB2V5W5ms6uBlyC
299;0.516;0.587;-5.756;0.0258;0.231;0.0;0.108;0.237;78.024;225101;2;1;0otmxJEwq9JI1CidrcYEq4
300;0.462;0.836;-5.766;0.0621;0.00517;0.0;0.18;0.671;168.766;155973;11;0;1QFh8OH1e78dGd3VyJZCAC
301;0.6;0.605;-8.979;0.0487;0.0791;0.00141;0.0926;0.54;169.406;195693;11;0;2rgYH8S363FAP3vunkUHnB
302;0.456;0.971;-4.399;0.101;0.00365;0.000313;0.0987;0.698;82.219;155267;0;1;2X1H9GjMMDoOqZWMHtgZSa
303;0.468;0.686;-10.579;0.0307;0.0134;0.000479;0.163;0.305;111.099;460293;4;0;5Pmpq3bZzrjT9HuYbvMviP
304;0.43;0.869;-5.189;0.0379;8.59e-06;0.694;0.134;0.322;141.917;222053;2;0;0qFQe0cvaR9mfXmMQndIkA
305;0.489;0.79;-6.154;0.0359;0.132;0.0372;0.0468;0.819;99.588;215533;7;0;0N7te6wzRbh8vrbMILHZWK
306;0.193;0.776;-6.6;0.0451;0.000437;0.00271;0.0723;0.0796;87.4;413200;5;1;0fqLPln4KIFBVYMMPWtTRv
307;0.536;0.849;-4.702;0.0616;0.00318;0.00197;0.104;0.305;127.002;206547;0;1;1BrgjqSg9du0lj3TUMLluL
308;0.519;0.935;-5.656;0.0423;0.00454;0.0;0.0661;0.498;104.044;235840;7;0;0bUgTRe5st6TMbRCEjKezX
309;0.47;0.904;-7.018;0.0535;0.0528;0.00151;0.226;0.373;77.021;278093;0;0;6pPCkAzVYapjObH73BWu9t
310;0.519;0.441;-14.178;0.0353;0.0204;0.000453;0.076;0.25;81.334;234973;4;1;7wCmS9TTVUcIhRalDYFgPy
311;0.59;0.372;-12.37;0.0318;0.00105;0.00929;0.316;0.306;99.887;210907;7;1;0p5eZCY0R7uNCZS1YDtIYI
312;0.338;0.34;-12.049;0.0339;0.58;0.0032;0.116;0.197;82.433;482830;9;0;5CQ30WqJwcep0pYcV4AMNc
313;0.285;0.846;-6.472;0.0438;0.0404;0.0;0.182;0.287;108.808;318227;2;1;62nQ8UZVqR2RMvkJHkcO2o
314;0.441;0.796;-2.851;0.0431;0.0167;2.52e-06;0.166;0.696;118.146;238867;9;0;0hLQWHwB6GZlkASpS7DkdW
315;0.51;0.696;-10.83;0.0802;0.0157;0.000104;0.297;0.905;176.568;359733;4;1;1BY1Vd2Bt6JPOhMvsIwtVv
316;0.276;0.622;-13.08;0.0461;0.0284;0.133;0.188;0.784;81.143;357093;1;1;6ZF80y1S2RBycHkhY1gzcf
317;0.55;0.952;-3.638;0.075;0.00103;0.0;0.257;0.538;111.066;145213;2;1;4N2yjWLIxZjOXDrCu2VlJe
318;0.523;0.769;-5.855;0.0269;0.04;0.0;0.136;0.876;136.162;244587;4;1;0WQiDwKJclirSYG9v5tayI
319;0.543;0.836;-9.11;0.0353;0.000647;0.431;0.153;0.56;105.173;515387;4;0;2MuWTIM3b0YEAskbeeFE1i
320;0.519;0.77;-8.788;0.0809;0.0675;3.48e-06;0.0762;0.921;158.29;197800;7;1;5JJDu0Z5DKe7mR31MGksSg
321;0.371;0.758;-5.679;0.036;0.0958;0.0;0.116;0.452;77.81;239680;7;1;5gys5nzVQIYhgHIfiOJYva
322;0.634;0.872;-4.826;0.043;0.0135;0.00153;0.115;0.48;127.979;198480;10;1;3Qw0WuniULBdYjXe2jsqCy
323;0.467;0.988;-3.313;0.112;0.000152;0.0484;0.28;0.321;130.433;220427;11;1;70wYA8oYHoMzhRRkARoMhU
324;0.282;0.605;-4.916;0.0294;0.0047;0.00144;0.103;0.0783;103.929;403453;6;0;0RdUX4WE0fO30VnlUbDVL6
325;0.498;0.885;-4.423;0.0461;0.0148;0.00041;0.239;0.67;106.719;224827;4;0;6wVWJl64yoTzU27EI8ep20
326;0.538;0.607;-9.133;0.0352;0.0586;0.769;0.0975;0.543;100.158;283493;1;0;3u16Clmxz7dJpnQWXXynok
327;0.643;0.59;-10.843;0.0284;0.0806;0.00578;0.174;0.818;126.651;239427;11;0;3OS4XXm4S42pnESQmtN9MG
328;0.362;0.961;-5.664;0.0857;0.024;9.35e-06;0.159;0.491;164.019;153840;2;1;2RaA6kIcvomt77qlIgGhCT
329;0.534;0.694;-9.296;0.0472;0.000466;0.0485;0.155;0.45;166.791;286840;9;0;2ZTIw0fZhFp3nnvF41nvVc
330;0.486;0.449;-10.298;0.0267;0.166;2.23e-06;0.54;0.549;100.456;254293;5;1;0pQskrTITgmCMyr85tb9qq
331;0.591;0.963;-6.489;0.0531;8.74e-05;0.000107;0.0781;0.609;125.03;222827;0;0;6Nm8h73ycDG2saCnZV8poF
332;0.743;0.446;-7.807;0.0683;0.0039;0.118;0.337;0.278;123.596;232107;4;0;3dPQuX8Gs42Y7b454ybpMR
333;0.365;0.887;-4.579;0.0417;0.00272;2.18e-05;0.0923;0.916;150.718;233947;0;1;4Du0BRUJvKybzxcRplp7HF
334;0.479;0.752;-4.99;0.0793;0.0016;1.78e-05;0.0599;0.741;175.997;197373;4;0;4Xb9WKmzyiPeQSRqNQ2djU
335;0.387;0.919;-6.585;0.0454;4.99e-05;0.578;0.293;0.483;149.993;181537;4;0;7rWpSbLgcaWXsvS4o9wJXD
336;0.328;0.805;-6.74;0.0383;0.000938;0.048;0.104;0.264;135.546;276200;4;0;0idZZsnM7nuSYanlpKTuwV
337;0.768;0.744;-8.474;0.0444;0.111;4.94e-05;0.0863;0.965;122.772;189600;2;1;1PohsDevUY2TCKuwWknL29
338;0.55;0.796;-7.007;0.0306;0.151;0.0;0.222;0.622;105.354;161040;7;1;03yOjwHoOPDlTUg0NRxN6t
339;0.35;0.957;-5.443;0.0634;0.012;5.07e-05;0.0872;0.64;189.078;193800;4;0;4Bs7pbzxezGyNQO6DjqmC8
340;0.776;0.867;-3.704;0.0479;0.0495;7.92e-06;0.197;0.918;138.827;258040;3;0;1OOtq8tRnDM8kG2gqUPjAj
341;0.701;0.944;-2.986;0.0455;0.0755;0.0;0.601;0.792;128.993;197707;4;1;5zA8vzDGqPl2AzZkEYQGKh
342;0.523;0.943;-4.203;0.0337;0.00704;3.81e-05;0.0579;0.766;99.607;180160;1;1;4EchqUKQ3qAQuRNKmeIpnf
343;0.686;0.127;-14.361;0.0342;0.754;1.41e-05;0.0573;0.372;93.699;138387;7;1;5jgFfDIR6FR0gvlA56Nakr
344;0.252;0.802;-3.976;0.0391;0.13;0.0146;0.309;0.253;150.056;308667;7;1;0oerlffJSzhRVvtDfLcp3N
345;0.429;0.974;-5.136;0.0899;0.00168;0.0;0.164;0.33;110.373;165373;0;1;6HvUYS1xDfTCGWoeVrv3XS
346;0.64;0.663;-7.516;0.0374;0.201;0.00806;0.152;0.663;132.77;140773;0;1;4BP3uh0hFLFRb5cjsgLqDh
347;0.559;0.543;-5.429;0.302;0.00133;2e-05;0.0577;0.337;75.958;193000;1;1;1nLnpLXvl68RZCSjfkyiaa
348;0.625;0.726;-11.402;0.0444;0.0158;0.000169;0.0625;0.507;124.945;280400;11;0;4ByEFOBuLXpCqvO1kw8Wdm
349;0.727;0.974;-2.261;0.0664;0.103;0.000532;0.174;0.965;79.526;235213;4;0;2PpruBYCo4H7WOBJ7Q2EwM
350;0.674;0.789;-6.903;0.0676;0.00178;0.00708;0.0753;0.918;129.802;121160;8;1;1FTSo4v6BOZH9QxKc3MbVM
351;0.17;0.81;-9.339;0.0521;0.27;0.0445;0.104;0.547;193.791;102267;2;1;7ap5NaoYRB6TJdrhX5Fej8
352;0.282;0.943;-7.746;0.121;0.741;0.414;0.178;0.15;182.381;128427;2;1;5LgiqEgpK54OfXC6947wbU
353;0.33;0.906;-9.607;0.0513;0.533;0.0208;0.15;0.418;91.186;117080;0;1;5ALCHMO9Fmvn1Ly18Q3apL
354;0.52;0.875;-8.075;0.151;0.0215;0.03;0.0709;0.887;169.214;233067;9;1;3xxBAMUVusDLjLFwwL9qoY
355;0.394;0.944;-6.506;0.0761;0.00178;4.54e-06;0.298;0.265;105.338;292581;10;0;6QewNVIDKdSl8Y3ycuHIei
356;0.529;0.843;-6.908;0.0616;0.0628;0.000827;0.0608;0.188;117.662;310333;6;0;3MrRksHupTVEQ7YbA0FsZK
357;0.496;0.88;-2.242;0.0359;0.00151;2.92e-05;0.0592;0.148;140.009;297682;1;0;0LagWpYHMaQjbCeAIoOKVg
358;0.31;0.965;-6.633;0.0961;0.000507;0.00159;0.41;0.264;194.12;166760;2;1;4D14KS4vfT5IxejzbRe7NK
359;0.367;0.988;-3.053;0.0775;0.000887;0.0563;0.175;0.353;170.0;220021;10;0;4knJ2rmxmd5Hdf5lbailuR
360;0.58;0.981;-2.603;0.06;0.0171;1.07e-05;0.386;0.861;134.007;195667;8;0;1bx7OUl2UmAnA5oZkm9If7
361;0.459;0.97;-6.16;0.0583;0.158;0.00483;0.476;0.282;103.505;219933;8;1;1NQPc9znr56Ci6f02HoLpg
362;0.59;0.743;-7.078;0.0347;0.067;0.00093;0.0847;0.412;129.79;346960;0;0;4qWizh4UB8BuSypZ3T1zAz
363;0.339;0.976;-4.782;0.0909;0.00649;0.00672;0.123;0.672;144.723;232333;9;1;3clIHVzJ9J2rvvrFUKLICo
364;0.41;0.944;-1.659;0.0982;0.00402;6.64e-05;0.304;0.455;155.408;170880;9;1;4rVnE0SZwV04aiANWJvhpr
365;0.391;0.938;-3.475;0.0938;0.0187;0.000104;0.939;0.665;146.334;175853;6;0;5B7pACIzRYRyc0QcpD8dI8
366;0.255;0.393;-10.654;0.0278;0.0577;0.00361;0.113;0.118;76.426;229120;5;1;10nyNJ6zNy2YVYLrcwLccB
367;0.356;0.872;-7.837;0.068;0.00417;0.00975;0.0997;0.607;166.3;193653;2;1;5G1sTBGbZT5o4PNRc75RKI
368;0.352;0.911;-5.23;0.0747;0.00121;0.0;0.0995;0.236;148.033;222973;1;1;003vvx7Niy0yvhvHt4a68B
369;0.498;0.889;-5.413;0.0546;0.0947;1.62e-06;0.733;0.696;134.88;283360;0;1;15BQ7vEDv2LJuh8TxWIhtd
370;0.303;0.9;-2.352;0.0574;0.0277;0.635;0.11;0.491;149.508;192960;2;0;0LtOwyZoSNZKJWHqjzADpW
371;0.52;0.981;-2.75;0.0906;0.000867;0.00177;0.197;0.633;158.937;240572;2;1;1INksmStBpxdNlBzwGUvsg
372;0.38;0.988;-2.042;0.0639;2.64e-05;7.86e-05;0.368;0.769;186.113;176346;1;1;6nTiIhLmQ3FWhvrGafw2zj
373;0.346;0.749;-6.506;0.035;0.00167;8.86e-05;0.648;0.315;102.591;443240;6;1;7w6PJe5KBPyvuRYxFkPssC
374;0.274;0.195;-15.289;0.0339;0.753;0.739;0.0774;0.168;115.227;284413;5;1;25tZHMv3ctlzqDaHAeuU9c
375;0.445;0.384;-14.642;0.0417;0.635;7.74e-05;0.0539;0.216;123.295;235987;10;1;3ZE3wv8V3w2T2f7nOCjV0N
376;0.457;0.854;-4.164;0.0552;0.00151;3.19e-06;0.0924;0.419;149.944;202275;0;0;5Ab56qgnre5GGU0Bjk4bh6
377;0.645;0.795;-12.095;0.0527;0.347;0.00389;0.104;0.535;112.067;251489;7;1;4RvWPyQ5RL0ao9LPZeSouE
378;0.48;0.887;-4.91;0.0319;0.147;0.00011;0.33;0.69;92.971;232133;7;1;5yRAFKdtf6CXxESXbXV1lp
379;0.442;0.857;-9.049;0.0513;0.00119;0.0493;0.779;0.254;131.788;331000;2;1;5oovUuNc9lL8U5h0HWGnSA
380;0.371;0.557;-14.184;0.0502;0.0981;0.000318;0.115;0.281;125.823;253573;11;0;17PDHqBZBP1JeYtuNHOo7M
381;0.932;0.457;-9.62;0.0541;0.0173;0.0436;0.0414;0.884;117.002;294227;11;0;7J1uxwnxfQLu4APicE5Rnj
382;0.285;0.825;-7.049;0.0466;0.000826;0.0;0.268;0.516;164.611;223533;1;0;6w8dBm5KlXxWejYrbGS1EJ
383;0.566;0.871;-4.833;0.0311;0.000674;0.00144;0.107;0.41;88.012;284267;5;1;4xAmbn7xiy6wGOs4oaxv70
384;0.365;0.67;-10.014;0.0386;0.00142;0.892;0.111;0.4;128.488;507227;9;1;3z9e5b0P7zoIeV6I3iyX8O
385;0.3;0.936;-5.399;0.0456;0.0337;0.021;0.158;0.756;133.065;271907;2;1;3wFGRek61NIF330UwJCI52
386;0.33;0.841;-5.303;0.0562;0.000292;0.000262;0.061;0.672;106.807;242453;1;1;6SUudbR4vTazN9Jb7QWQn5
387;0.342;0.91;-7.748;0.0758;4.02e-05;0.000121;0.0823;0.547;140.452;166360;4;1;6EPRKhUOdiFSQwGBRBbvsZ
388;0.61;0.891;-5.452;0.0587;0.000805;0.0928;0.0657;0.51;139.903;246733;4;0;51TG9W3y9qyO8BY5RXKgnZ
389;0.359;0.926;-4.702;0.0804;0.000785;0.0106;0.131;0.27;99.911;206333;4;0;3T1k6b4zMzA2bW8klvKCcX
390;0.633;0.846;-6.347;0.0337;0.000819;0.00139;0.0762;0.448;89.23;323933;7;1;1PhLYngBKbeDtdmDzCg3Pb
391;0.639;0.757;-12.351;0.0496;0.00559;0.0509;0.134;0.643;125.209;218840;10;0;1cWilR7SC3qyfl6emCvYf0
