;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id
24;0.319;0.178;-19.485;0.0487;0.971;0.00222;0.0897;0.0726;109.034;616680;7;0;2WMc0zOUBdXMlaQ1JjuPfO
25;0.333;0.0805;-22.449;0.0452;0.977;0.055;0.139;0.197;127.708;542133;2;0;2J0ZyJGNH7y9jRMLbqtXNS
26;0.321;0.405;-20.246;0.032;0.96;0.00748;0.269;0.835;112.848;200267;4;0;1vLvDvGlsLnlB8zLsHdfFu
27;0.385;0.0265;-25.213;0.0585;0.9;0.000649;0.27;0.351;114.498;225440;6;0;4PGWfL5Y5iuUGw3lsZ0FoR
28;0.229;0.429;-19.09;0.0386;0.968;0.686;0.134;0.974;99.11;218333;6;1;3DxnU5PM9tD4D73E4JU5FS
29;0.122;0.143;-15.691;0.0461;0.297;0.851;0.114;0.0379;78.763;691507;0;0;2VQcIxTIrCBsbxCRg0q9IZ
30;0.136;0.0786;-21.805;0.0461;0.694;0.00647;0.251;0.203;78.477;248000;10;1;2D4Frhg0a5g0MJjFZq3gmP
31;0.683;0.204;-16.663;0.0587;0.868;3.68e-05;0.0858;0.873;104.446;192000;10;1;6ytjoixE64u6BnN0iwlag6
32;0.681;0.186;-16.862;0.0522;0.791;0.00062;0.106;0.776;105.472;162000;5;1;20oyaCX5JnCE6DhncuK8Gt
33;0.546;0.18;-14.1;0.0414;0.97;0.927;0.0615;0.635;109.261;108400;1;1;4P0QRGzwQ8lO9fA65M9WWB
34;0.524;0.157;-16.399;0.0402;0.832;0.0107;0.0894;0.843;134.123;106960;1;1;1tLcglZMVYxANDW3hwX70d
35;0.492;0.012;-19.361;0.0474;0.95;0.251;0.11;0.67;103.722;117440;1;1;0nmwCnSHQMtnjCN0PryStD
36;0.608;0.211;-15.176;0.04;0.941;0.932;0.0862;0.801;100.603;67627;1;1;0vAGk4wJUjkXblKKhaFrZj
37;0.468;0.0738;-14.325;0.0395;0.957;0.884;0.0876;0.654;130.909;69573;1;1;2EIAz69OUGAvgoC9de3XG6
38;0.614;0.356;-15.167;0.0492;0.691;0.644;0.084;0.653;117.299;148333;4;1;6eQKr9YOvI60VWSuwmFbXs
39;0.352;0.086;-18.132;0.0392;0.691;0.0126;0.158;0.128;95.597;147000;0;1;5TzS1DTnL4Fc4cPLDyOUkh
40;0.654;0.374;-14.078;0.0352;0.675;0.514;0.139;0.734;113.236;211000;9;1;5PA0k33emoWzLdMyZew0TV
41;0.556;0.142;-24.683;0.0923;0.988;0.531;0.0572;0.963;122.317;222427;9;1;1qNQ26NxfAAhu6jtAP7RGg
42;0.534;0.21;-14.945;0.0343;0.972;0.895;0.102;0.86;96.071;80493;2;1;2zE15cCfSoFymLbkewds8j
43;0.114;0.0434;-22.315;0.0416;0.78;0.125;0.153;0.0484;37.424;109733;9;0;2fY2wWr3Q5e9ZOcSU9hayb
44;0.512;0.21;-16.162;0.0446;0.973;0.935;0.348;0.539;96.463;157773;2;1;2t2R6I1bBzZSn1UgFDxjRn
45;0.412;0.0942;-16.739;0.0388;0.724;0.0439;0.467;0.235;47.636;75000;0;0;00ZsFKXas0gIxKrg7lmkEB
46;0.678;0.36;-15.211;0.036;0.835;0.928;0.188;0.697;118.217;141000;7;0;1aPYMbpVD1BweY7dcYwhVz
47;0.278;0.0489;-22.62;0.036;0.781;0.0134;0.157;0.252;93.455;69000;7;0;0dfKDiwIJunuFyUPkXllbt
48;0.541;0.316;-14.311;0.0477;0.841;0.34;0.0944;0.635;119.723;115000;7;0;0ycJ81NID1r2y83cNsUuLl
49;0.725;0.385;-16.766;0.0474;0.87;0.953;0.0834;0.964;128.762;83400;11;0;3vayfPpy8tkjYUHo0y9TGC
50;0.152;0.135;-18.367;0.0396;0.886;0.864;0.108;0.0382;84.104;222733;5;1;5mPwzlIhDBQqo2QhnIQstq
51;0.207;0.0705;-21.297;0.0404;0.931;0.936;0.133;0.113;82.659;184573;10;1;46YkgfiwkT5pGCWwOD9uiz
52;0.516;0.221;-16.5;0.044;0.954;0.901;0.357;0.759;107.086;208200;10;1;5asWeNTIZcY0p3zarRm8Up
53;0.11;0.0978;-28.249;0.0479;0.899;0.682;0.478;0.0763;173.391;151867;7;1;4OEX2Bjvft8BikPbNCLaUo
54;0.209;0.154;-20.664;0.0415;0.892;0.27;0.113;0.279;135.719;139227;10;1;1Pr5TdlBczuOAETK3q8B0G
55;0.298;0.129;-17.818;0.0519;0.879;0.0631;0.087;0.514;67.065;284707;4;0;20wlNWpPcRgEMVeKoq6FpU
56;0.12;0.0852;-22.907;0.0425;0.645;0.889;0.103;0.132;74.084;224693;7;1;4kOoSgFcI9otNDllE8m4ZP
57;0.537;0.0177;-29.479;0.0429;0.987;0.901;0.125;0.221;64.872;169893;5;0;7bZEGmobWgxlpnCTZ36cCF
58;0.224;0.175;-14.175;0.0349;0.77;0.905;0.113;0.197;97.455;372800;2;1;3i9m58K3vx1nIrfk5v3dPf
59;0.144;0.113;-17.001;0.0406;0.968;0.731;0.058;0.15;73.983;122600;1;1;5bzBSMKGxvwl2EmxhzpZBo
60;0.208;0.0632;-22.029;0.0467;0.956;0.981;0.0531;0.342;81.023;201467;2;1;3Y5Z8SY5EUVt73apn3Jml5
61;0.271;0.0693;-21.262;0.0398;0.992;0.919;0.0926;0.18;74.253;241307;5;1;1fU9CaWNzVR0eag3QX2Hkr
62;0.647;0.248;-19.867;0.0369;0.891;0.843;0.117;0.811;137.921;190093;9;1;6yH2oPk9TTKBORpBH6V6mf
63;0.322;0.0389;-29.21;0.0384;0.901;0.921;0.106;0.143;100.78;352307;2;1;7LG3aijsU9RpHT6nJqGg7J
64;0.425;0.311;-19.472;0.042;0.897;0.951;0.106;0.95;155.653;129000;2;1;7C3NaZVtycoVJtJKUx7hWk
65;0.52;0.17;-15.232;0.042;0.977;0.0996;0.162;0.58;88.603;275667;0;0;0Ycy2a8P1EkMuIRNe0u9vl
66;0.102;0.0895;-19.935;0.0429;0.964;0.652;0.094;0.0372;167.288;370893;7;0;1UowIBZ9qScHE29hXhCfQ0
67;0.571;0.173;-15.166;0.0369;0.971;0.279;0.188;0.651;103.158;196333;0;0;6YoA0tXAZlBA3iDif7sf3j
68;0.529;0.323;-12.042;0.0278;0.953;0.0585;0.0656;0.31;109.802;218027;1;1;2VpmNNB3Og1hPsz24suQXo
69;0.233;0.0886;-22.761;0.0458;0.98;0.634;0.397;0.231;87.324;35293;1;1;4V0Fb0zIr0a2drO0swXVCe
70;0.558;0.257;-18.11;0.0399;0.93;0.0885;0.182;0.711;132.884;174427;1;1;3exta8dwSj4jtkgMnqanKG
71;0.21;0.0449;-24.467;0.0468;0.985;0.69;0.138;0.0703;127.187;128053;10;0;0k8T0eKzgMngDqX3XGXYdt
72;0.321;0.162;-18.854;0.0481;0.929;0.00935;0.109;0.842;173.33;56520;1;1;6DENYQy9Q6tXBp2JUmiXx0
73;0.494;0.15;-17.591;0.0405;0.907;0.00963;0.0903;0.64;76.725;142213;1;1;6hjFbrbptWPDE243YTCFeB
74;0.54;0.425;-15.453;0.0437;0.89;0.865;0.0945;0.291;145.738;40827;1;1;6HjYVF80xderyvRpq5B5vr
75;0.383;0.24;-17.721;0.0397;0.942;0.793;0.138;0.36;129.169;305053;1;1;025MCO77mnKj0rKqCo1GU1
76;0.413;0.258;-17.947;0.0412;0.955;0.944;0.115;0.89;143.89;96053;1;1;5rwFJ96NRBbidLAMLoFPnE
77;0.12;0.0616;-22.314;0.0421;0.969;0.93;0.109;0.0765;82.654;258493;1;1;3nSghTkJe6H6yQVZbBZBA3
78;0.255;0.106;-21.904;0.049;0.984;0.955;0.215;0.255;110.881;86320;1;1;0WJS2BuejNnIoJX30CoDwg
79;0.585;0.346;-20.25;0.0383;0.972;0.871;0.115;0.938;136.576;102480;1;1;4vP60iGvNrNMuLHq35jDLm
80;0.424;0.241;-19.834;0.0508;0.968;0.859;0.223;0.54;90.447;170307;1;1;0knReWM9pxkKzLVZEQE821
81;0.568;0.132;-17.405;0.0433;0.977;0.736;0.121;0.694;105.642;150653;1;1;7oZdhwEnIyIl1kPqnb7RKI
82;0.412;0.0991;-21.263;0.0451;0.882;0.0726;0.134;0.467;117.678;208133;8;0;3i2AIZKXeMNwDBNhQiyEZc
83;0.395;0.198;-20.786;0.0361;0.848;0.515;0.117;0.551;127.348;279520;8;0;5PvdsuhjcGnH2s4MYwlhVb
84;0.298;0.0297;-25.664;0.0359;0.901;0.246;0.109;0.191;96.856;190267;4;1;6Hechdpiy7wfaQmltdX634
85;0.485;0.203;-20.54;0.041;0.884;0.222;0.234;0.714;119.711;241413;8;0;2amTAfDkPFk20wLHJQJvI9
86;0.432;0.174;-18.962;0.04;0.923;0.0155;0.104;0.325;114.727;352040;3;0;4mEdwJv0aIfuOqr8J2FRBM
87;0.496;0.148;-19.386;0.0441;0.95;0.0243;0.0953;0.591;121.733;205813;3;0;5yJN1TzdGMPwnQtZ41BWuQ
88;0.516;0.0492;-23.262;0.0451;0.969;0.296;0.0952;0.616;88.093;129787;6;1;7KPiovvxodKZRxMWyVLri2
89;0.495;0.0509;-19.067;0.0441;0.944;0.00014;0.0662;0.484;156.664;176107;6;1;0IZVyGoUQTuCSBeItji1Kn
90;0.632;0.0903;-19.927;0.0392;0.916;3.24e-05;0.113;0.549;96.964;183653;3;1;6wyW9TxQFlteCE1T5xju5B
91;0.54;0.0958;-20.918;0.0363;0.95;0.0254;0.0913;0.674;101.717;217933;3;0;7wVsfFY8z7eMWAxPV161h5
92;0.619;0.245;-17.738;0.0838;0.945;0.00056;0.122;0.298;99.668;127880;6;1;3NGYrpeQJ3r1l5BteqY1JH
93;0.593;0.185;-15.419;0.0396;0.843;0.412;0.086;0.308;84.519;89987;1;1;4Zz3ZcQrELMHnptKEwEUhu
94;0.299;0.0391;-19.96;0.0457;0.973;0.00149;0.145;0.184;133.903;60173;1;1;7irjXRnbXTBqpGS0oiSUCx
95;0.372;0.456;-17.357;0.0419;0.889;0.953;0.128;0.821;163.382;46867;1;1;3PgOGeJ1gDcwPrYjgZZw7N
96;0.602;0.265;-16.5;0.0332;0.767;0.456;0.118;0.614;85.583;99760;6;0;7xfUGek2K27pCqKTQe9Jyb
97;0.568;0.305;-16.161;0.0355;0.892;0.0071;0.303;0.963;81.544;68773;8;1;2Pmfy1054wwDTi59OvaBPR
98;0.189;0.00851;-29.271;0.0455;0.983;6.06e-05;0.106;0.127;71.874;142693;1;1;2JQeg8EWFlEDRCeBLZjZKb
99;0.471;0.368;-18.225;0.0982;0.823;1.33e-05;0.0907;0.252;75.552;98053;6;1;40N8kXasjNa6LrQKmFOraG
100;0.206;0.203;-19.134;0.0458;0.939;0.873;0.0821;0.0369;119.353;424827;6;0;1p8TDq0i9zgYArCcs7O13O
101;0.0964;0.129;-20.484;0.0405;0.893;0.932;0.189;0.0374;88.26;548933;6;1;5qZNcZL39OhXK4XehaJkB7
102;0.275;0.157;-18.752;0.0636;0.89;0.842;0.186;0.304;73.289;152280;7;1;17i5jLpzndlQhbS4SrTd0B
103;0.588;0.0135;-26.081;0.0453;0.985;0.953;0.0913;0.13;68.339;216098;7;1;16AtEuLpkzUg1BLSugpHE6
104;0.294;0.0736;-26.905;0.0481;0.994;0.929;0.108;0.112;127.802;255388;9;1;1CiQLTserlabm0rYFkfTpn
105;0.21;0.122;-16.105;0.0376;0.904;0.933;0.117;0.0397;70.72;235663;4;1;3R4Z0U3SgolyJ9s3ynWfGw
106;0.136;0.164;-18.756;0.0364;0.911;0.916;0.109;0.071;58.303;166867;4;0;2xizRhme7pYeITbH1NLLGt
107;0.285;0.0719;-19.419;0.0404;0.973;0.933;0.112;0.0529;91.804;216028;5;0;5fPJEybjtk8fjQzEEUeSPx
108;0.342;0.013;-30.436;0.0347;0.991;0.935;0.144;0.0982;76.632;142444;2;0;7peGuJtU76TKrTYpwmxGBU
109;0.284;0.177;-14.528;0.0454;0.959;0.0177;0.0785;0.124;129.415;259272;7;1;4fCgUwtcBQJycmvgeDU4tn
110;0.349;0.195;-18.65;0.04;0.839;0.087;0.176;0.203;143.251;142538;4;0;24M5Xk2il3L9NEycnKE3cg
111;0.142;0.182;-14.738;0.0426;0.914;0.0772;0.0979;0.0955;81.565;294263;4;0;2mQWMTbWoEmqUVKAkW1Bxv
112;0.438;0.00573;-32.085;0.0498;0.989;0.953;0.0792;0.0931;102.927;389178;4;0;7FsksSVGUecef3IeSPEjp9
113;0.298;0.142;-18.775;0.0454;0.972;0.831;0.107;0.221;112.777;151125;4;0;5cBlxWA7KWcApq9rs6YKBq
114;0.481;0.0128;-28.817;0.0378;0.991;0.964;0.114;0.135;67.499;171631;7;1;7ojOWM0Fi35E847JtxoQYn
115;0.383;0.00324;-38.898;0.0565;0.992;0.904;0.0528;0.0392;109.32;151870;3;0;4U2W6gRK3WXhhOwXHj9dAp
116;0.468;0.155;-13.959;0.0609;0.845;0.324;0.0838;0.352;89.456;176739;11;0;35cWKZdNsSKxrcLz2oPDRm
117;0.349;0.0305;-28.11;0.0369;0.988;0.935;0.131;0.136;123.935;253149;7;1;40iOWrQVqqUXVdHdYq83PA
118;0.0994;0.046;-23.653;0.0419;0.97;0.933;0.137;0.0348;65.19;433777;1;1;60VEeHBMs8iW3DS7L8gIlU
119;0.415;0.026;-36.7;0.0496;0.995;0.938;0.107;0.268;136.191;285443;1;1;1G3QPQkoXvpChjNUhd6Tfs
120;0.514;0.192;-19.695;0.0548;0.978;0.889;0.126;0.938;97.211;187159;11;0;4EOSoJQe6HhU1PejD8pr42
121;0.311;0.0201;-30.327;0.0533;0.993;0.953;0.09;0.141;73.566;322381;5;1;1H13qxYSSuQbvUeMULo7PG
122;0.37;0.0538;-32.321;0.0433;0.995;0.936;0.0935;0.673;126.337;138421;0;1;02YsxRqkJjhcbkncKW9qaz
123;0.146;0.147;-16.327;0.0377;0.953;0.852;0.0964;0.0395;88.922;320152;9;1;1j3XHIB630VuwXfZz8CylK
124;0.419;0.0238;-30.621;0.0507;0.994;0.959;0.0925;0.153;130.398;160169;2;1;4CbMEfUdfYlWVPP6zTa5zv
125;0.384;0.0215;-26.477;0.0469;0.986;0.948;0.105;0.0358;68.027;307412;3;0;4NhuGX3w3HxYEbI1WMmws2
126;0.36;0.0636;-26.695;0.0506;0.993;0.946;0.106;0.148;112.856;241287;5;1;4ohUFvRY2eR17Lxq4p0Xrt
127;0.153;0.153;-14.62;0.04;0.904;0.908;0.116;0.0375;138.592;398945;7;0;0GVKXM9Jngisk1SPfgDuVA
128;0.385;0.0656;-24.516;0.0626;0.987;0.951;0.103;0.349;64.886;57246;8;0;4sueBN15eHYAQvys4Kfl8T
129;0.295;0.0399;-27.135;0.0529;0.991;0.949;0.0902;0.175;69.28;222128;9;1;5PYsU4WP9OqecMFd2zc7xz
130;0.169;0.0161;-31.034;0.0442;0.986;0.86;0.0805;0.0573;128.143;174267;9;0;0jOnZhF75V68VsBObWx2XO
131;0.397;0.179;-17.666;0.0491;0.958;0.853;0.116;0.214;81.054;486250;4;0;4BGoRNBBwsnB83cEoSXPXr
132;0.0625;0.12;-17.702;0.0419;0.724;0.312;0.13;0.0376;44.109;247016;11;0;3z0f4Cx7vad4HVaVwxcKQa
133;0.387;0.152;-14.408;0.043;0.96;0.0106;0.117;0.176;78.528;209752;9;1;2uUwMmmqlCFbiK4U1ecECr
134;0.124;0.189;-17.133;0.0362;0.929;0.951;0.104;0.0767;82.808;172843;3;1;5VVz34D2HYkxrIPvDSuLHL
135;0.429;0.258;-16.967;0.0549;0.957;0.893;0.115;0.0972;78.809;112353;7;0;3Dgmyz32dxvtxvUTPS0CUI
136;0.2;0.167;-14.074;0.0365;0.94;0.0347;0.117;0.113;81.458;180151;2;0;6ZLHzvABxGp2BSWpfL0QIE
137;0.414;0.0793;-19.22;0.0536;0.983;0.887;0.111;0.205;206.17;160375;2;1;5rJpmr6efcKoo8QfiaKJFB
138;0.424;0.0453;-31.189;0.0341;0.991;0.943;0.132;0.0822;67.343;465279;4;0;3Oiebo5OzKkc51CIjTKjz6
139;0.257;0.406;-9.48;0.033;0.807;0.905;0.273;0.244;73.629;161018;7;1;5YtTRJpGhmnRaK7PxKhUSy
140;0.343;0.0587;-30.079;0.0503;0.97;0.942;0.104;0.0435;68.563;226569;0;1;24LdPJaZBaAxeXb2oRptZ5
141;0.231;0.285;-18.555;0.0368;0.871;0.846;0.0943;0.283;79.272;324125;2;1;4Qs9FqBjUbiqRdimNv19pK
142;0.394;0.0132;-35.544;0.0541;0.995;0.955;0.0877;0.253;137.743;74793;4;0;262dNfumWroIA8hkBbXtkn
143;0.209;0.113;-18.233;0.033;0.961;0.95;0.109;0.0693;88.013;457156;11;1;2jx4Pfe2kOuvBkI6MTQX1Z
144;0.505;0.013;-30.228;0.0427;0.995;0.966;0.076;0.293;66.385;267374;11;0;3766ThQKYzY9qy1GmyxJPg
145;0.507;0.00354;-32.884;0.0463;0.993;0.958;0.0976;0.206;72.566;171551;5;1;1treoq2Y94f9neI4M86ICo
146;0.378;0.0577;-19.528;0.0503;0.988;0.921;0.147;0.0467;121.922;344000;0;1;01LfK4VZNyUcSM4JEnTqTc
147;0.257;0.218;-15.152;0.0376;0.903;0.918;0.0625;0.111;132.813;335852;5;1;1UUM788GjCaxQs1xJzZ54P
148;0.469;0.104;-18.5;0.0909;0.991;0.93;0.104;0.191;132.585;125750;4;1;3YI3NtVA7LlpVYaqcFTAns
149;0.0939;0.0336;-24.041;0.0606;0.927;0.83;0.0954;0.0516;67.359;207267;2;0;1upQiytDIEZfl9ItruoXuC
150;0.497;0.041;-28.093;0.0341;0.995;0.956;0.119;0.0399;76.065;209230;2;0;6AGA4j46aZkdKmH8m40uFi
151;0.184;0.00527;-37.264;0.0432;0.995;0.887;0.173;0.151;170.612;315427;1;0;3DNRdudZ2SstnDCVKFdXxG
152;0.263;0.0443;-27.027;0.0495;0.993;0.954;0.11;0.0411;133.216;194567;8;1;7DeAFEouNgPA8qHemlSC4W
153;0.192;0.189;-15.411;0.0396;0.922;0.159;0.109;0.193;87.171;82449;9;1;3Ss4rS0PNDuR6cIRVQRX1h
154;0.202;0.0628;-29.51;0.0478;0.907;0.938;0.107;0.166;168.484;110478;8;1;5RNSihyTmlBsFsQiI3GoNX
155;0.306;0.0694;-19.345;0.0495;0.954;0.712;0.113;0.0358;78.764;181140;9;0;5IImA16Qaa7AD2iKOkC1hL
156;0.296;0.0497;-31.104;0.0457;0.995;0.899;0.0847;0.0371;104.386;146760;6;0;2aKZ0gsXIAo8WkAn7w8Wp4
157;0.369;0.0346;-25.467;0.0385;0.99;0.948;0.097;0.0988;50.574;198300;1;1;0tJMJJdG2Vo0aHrEFy86nw
158;0.439;0.112;-19.934;0.0456;0.985;0.92;0.0927;0.0725;93.142;393173;2;1;1TpEkBT8d8E5TJ2JZUBE2y
159;0.473;0.0523;-29.472;0.0465;0.991;0.948;0.0678;0.414;114.736;249825;7;1;6N4UlgSWzvSKwL4P80nT8t
160;0.449;0.0945;-19.43;0.0531;0.982;0.912;0.184;0.0398;95.827;124438;9;0;77W4vehtC6dpzMSpvmViHg
161;0.618;0.121;-27.008;0.0431;0.995;0.951;0.105;0.548;121.769;73137;9;0;39KQrX6Myt92xIP7nGwnqU
162;0.105;0.0355;-25.317;0.0393;0.948;0.965;0.0956;0.039;91.169;263493;0;1;6BdrHOEmokkSxTyxCojD6r
163;0.406;0.205;-19.307;0.0329;0.985;0.95;0.129;0.267;96.595;125000;6;0;4umtLH4mrp4awf9mb4Gvcb
164;0.152;0.109;-17.133;0.0464;0.872;0.895;0.168;0.114;57.143;407545;9;1;1ZauqNrrbC4pYMwMtA2S27
165;0.364;0.208;-16.911;0.0318;0.983;0.952;0.378;0.186;96.178;223053;9;0;1JYwhewZxE6sD338aNe3Bm
166;0.342;0.0734;-22.251;0.0466;0.992;0.877;0.0977;0.0691;129.209;183510;0;1;30Y6Xv6jvTdJLcvlLSQ8rH
167;0.269;0.0492;-24.575;0.055;0.984;7.46e-06;0.246;0.111;119.088;212427;10;1;4CZWCG1KOEZPGdQqDL85VF
168;0.57;0.0226;-21.319;0.0937;0.991;0.911;0.132;0.296;132.677;141000;2;0;19qFsnQbUK8UeH0600tVBu
169;0.425;0.0127;-28.062;0.0445;0.981;0.968;0.0982;0.087;95.725;140027;11;1;2I32YvCQa04JV02VkAwfzz
170;0.525;0.22;-17.53;0.0515;0.979;0.843;0.17;0.37;90.793;82521;9;0;3UOYljFR8iflxyvB1jx3nu
171;0.325;0.0636;-18.971;0.0506;0.967;0.948;0.105;0.0393;64.731;116490;5;1;61wNJWczuACTVs2Svv0Ds1
172;0.548;0.255;-15.078;0.0354;0.867;0.0;0.11;0.766;98.625;158480;3;1;6yemAM2uDC7Tk1X0ciTdMH
173;0.286;0.0114;-30.29;0.0412;0.988;0.955;0.123;0.0395;84.683;310043;3;0;0ewKoLCxSmhkYvwNKMtmDj
174;0.397;0.261;-18.384;0.0472;0.968;0.877;0.157;0.176;87.723;294000;4;0;5y4lSt7RzBCxt5JjQUEKAp
175;0.389;0.0448;-24.181;0.0493;0.728;0.000198;0.238;0.335;147.991;466133;6;1;4GRDiNU8fkizXz4rDX9gS5
176;0.625;0.13;-16.877;0.0584;0.991;0.934;0.0941;0.0863;92.824;326000;7;1;2KE3hsRXyWPIfZ2bx0MVXR
177;0.549;0.0141;-28.759;0.0534;0.996;0.959;0.112;0.403;69.234;114396;7;1;1qQF5uMFUlGjrQaTwfAiOB
178;0.165;0.139;-18.908;0.042;0.826;0.191;0.158;0.0394;130.285;421707;1;1;0XZ7UmLYItfySGHcAzj0cD
179;0.343;0.0342;-25.591;0.0406;0.991;0.92;0.1;0.0378;60.228;270000;8;1;6GzMz3s0K1YKwRVI36CgRx
180;0.574;0.0231;-30.016;0.0506;0.996;0.916;0.136;0.507;104.105;65572;0;1;3OsjW5E7AeF9OBRY8wS8nV
181;0.428;0.0305;-31.601;0.0703;0.994;0.962;0.104;0.295;80.797;159664;5;1;0wYbYdtkfwTkVR6pGWyp5Q
182;0.301;0.0111;-31.907;0.0468;0.991;0.959;0.11;0.0485;69.653;225235;5;1;7K1aZycPPqwr54pYfoVBqr
183;0.615;0.0522;-19.609;0.0808;0.989;0.885;0.0987;0.157;109.635;111000;4;1;7ebh8dWQvhcRyRsBTKAupx
184;0.312;0.177;-20.709;0.0449;0.816;0.781;0.445;0.194;113.346;132441;3;1;6mdlBNh5wctRhW7FG02FgY
185;0.0667;0.0483;-26.135;0.0409;0.923;0.94;0.1;0.032;70.825;413642;1;1;5CJHqOvdiRJMvLiL2pdu9k
186;0.51;0.0267;-22.44;0.0541;0.991;0.953;0.102;0.248;80.121;143625;2;0;3Fa9yQLAWOGIgsZ0BFBzLV
187;0.138;0.0337;-27.266;0.0476;0.989;0.974;0.1;0.181;72.134;164680;2;1;0P7UwPB9vL74bD6gzYaKIu
188;0.36;0.0249;-27.017;0.0463;0.993;0.932;0.0454;0.0396;133.024;279160;1;1;6N7JzrteJv8lsr1GWYyu0b
189;0.263;0.0267;-28.224;0.037;0.989;0.838;0.126;0.107;97.427;70675;2;0;6XyXFF1wFnS1id4QndHaln
190;0.422;0.0313;-23.926;0.0407;0.989;0.925;0.0924;0.0699;91.871;302333;4;0;5EpLuF3594qnpqeIfvJ9yH
191;0.303;0.0301;-28.865;0.0346;0.985;0.931;0.062;0.247;92.281;211981;7;1;4xpnrlcRcvA1g9UdiUN8Wn
192;0.504;0.0104;-30.128;0.0612;0.995;0.958;0.0816;0.342;69.431;154415;5;1;4fN0IcUFAziKKVcoxg9alk
193;0.235;0.0128;-35.174;0.0358;0.987;0.931;0.087;0.105;65.604;200819;6;1;5dNIFagfoVRTzzxQkzZrw4
194;0.206;0.267;-18.404;0.0339;0.904;0.886;0.106;0.572;88.625;123176;2;1;4u65uQ0oYAKvLWpUVumJgR
195;0.241;0.122;-22.411;0.0497;0.925;0.66;0.126;0.187;66.325;209373;7;1;7uf3aFC1msj0t5cYImgOWy
196;0.335;0.0481;-27.06;0.0422;0.98;0.901;0.109;0.0461;139.604;284781;8;1;7q8kYXm2AaD1qARyZ2SFmH
197;0.323;0.325;-15.941;0.0396;0.966;0.872;0.138;0.916;142.232;73757;11;0;47GThVsNrW5Q83iORZxpLd
