;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id
39;0.43;0.64;-4.577;0.0268;0.00939;5.98e-06;0.355;0.641;91.951;181149;5;0;6nEfrEVZrW8LocW0VvkyP7
40;0.542;0.905;-5.653;0.054;0.00172;0.0104;0.136;0.374;153.398;203347;9;1;5A1FmxbYVRZKy4nc16MAue
41;0.704;0.611;-6.112;0.0409;0.217;0.0;0.0812;0.22;100.0;189467;2;1;2FY7b99s15jUprqC0M5NCT
42;0.393;0.858;-2.868;0.0729;0.00359;0.0;0.102;0.56;176.042;228360;4;0;04aAxqtGp5pv12UXAg4pkq
43;0.692;0.497;-7.316;0.119;0.676;0.0;0.259;0.475;81.308;122067;2;1;4pbJqGIASGPr0ZpGpnWkDn
44;0.67;0.55;-10.817;0.0285;0.0691;5.94e-05;0.104;0.62;96.03;337000;0;1;3n08sHzwKxulLgcbJGQMmi
45;0.502;0.89;-5.175;0.0364;0.000147;0.0117;0.217;0.259;133.52;292880;4;1;57bgtoPSgt236HzfBOd8kj
46;0.603;0.664;-7.185;0.0372;0.0167;0.0;0.0963;0.672;75.032;224800;1;1;3GGLSJ40iAKrwtEe0sqryX
47;0.515;0.43;-9.935;0.0372;0.0097;0.000133;0.129;0.104;91.844;238640;7;1;70LcF31zb1H0PyJoS1Sx1r
48;0.731;0.867;-5.881;0.032;0.0395;0.0;0.0861;0.776;104.019;200373;11;1;3cfOd4CMv2snFaKAnMdnvK
49;0.818;0.705;-6.679;0.177;0.00836;0.00233;0.613;0.772;138.559;222640;6;1;0d28khcov6AiegSCpG5TuT
50;0.817;0.599;-9.249;0.0328;0.132;0.000311;0.0873;0.548;108.873;245640;0;0;2KH16WveTQWT6KOG9Rg6e2
51;0.657;0.635;-6.856;0.0285;0.38;0.0172;0.112;0.332;104.983;312262;4;1;4z5kbUzjWxxvJLlj2Y9VtA
52;0.417;0.934;-3.908;0.119;0.000278;0.0015;0.132;0.287;127.066;210240;7;0;2DlHlPMa4M17kufBvI2lEN
53;0.445;0.849;-4.539;0.041;0.00566;0.00227;0.229;0.704;122.008;182013;7;1;4yxp7lBWedDbNyIgr8sImI
54;0.577;0.828;-8.691;0.0298;0.00213;0.0114;0.0581;0.604;123.257;331267;6;0;5sICkBXVmaCQk5aISGR3x1
55;0.656;0.291;-10.572;0.0293;0.872;0.0;0.114;0.298;103.971;232533;2;1;4RCWB3V8V0dignt99LZ8vH
56;0.826;0.436;-9.583;0.0558;0.441;0.615;0.0964;0.272;119.051;259093;1;1;7ueP5u2qkdZbIPN2YA6LR0
57;0.741;0.697;-7.028;0.0277;0.0664;2.28e-05;0.133;0.774;116.109;160133;0;1;2LawezPeJhN4AWuSB0GtAU
58;0.666;0.855;-5.051;0.0295;0.179;1.2e-06;0.0987;0.803;125.639;268427;9;0;31AOj9sFz2gM0O3hMARRBx
59;0.557;0.54;-10.484;0.0347;0.0339;0.00248;0.179;0.394;129.171;185733;9;1;6dGnYIeXmHdcikdzNNDMm2
60;0.828;0.492;-9.744;0.0276;0.0644;0.00428;0.128;0.789;120.151;257800;0;1;0ofHAoxe9vBkTCp2UQIavz
61;0.589;0.89;-3.719;0.0603;0.000481;0.00082;0.201;0.692;90.598;199907;4;0;5W8YXBz9MTIDyrpYaCg2Ky
62;0.417;0.762;-7.702;0.0375;0.00512;0.0;0.0708;0.133;97.041;262268;6;0;5MDQxUgtFtgVaFTDyXLJms
63;0.453;0.987;-4.485;0.0889;0.0195;0.283;0.268;0.316;123.544;273480;8;1;0G21yYKMZoHa30cYVi1iA8
64;0.615;0.599;-7.423;0.0259;0.127;0.00202;0.307;0.172;119.999;287278;7;0;3toQ6SFfCaKcYefHSOqgPY
65;0.553;0.362;-11.218;0.0263;0.0458;6.01e-06;0.075;0.158;142.352;388267;4;0;0nLiqZ6A27jJri2VCalIUs
66;0.733;0.794;-10.023;0.0307;0.0614;0.0367;0.33;0.931;148.174;348624;5;1;37Tmv4NnfQeb0ZgUC4fOJj
67;0.64;0.663;-7.516;0.0374;0.201;0.00806;0.152;0.663;132.77;140773;0;1;4BP3uh0hFLFRb5cjsgLqDh
68;0.403;0.196;-12.508;0.0365;0.948;0.00154;0.114;0.159;137.313;242763;4;1;4YDQEhoFmWYxi8lQKrvxlg
69;0.508;0.834;-6.205;0.0386;0.0183;0.0;0.0732;0.774;139.131;216053;2;1;0GONea6G2XdnHWjNZd6zt3
70;0.383;0.662;-5.162;0.0333;0.165;0.0;0.248;0.138;121.154;298760;2;1;225xvV8r1yKMHErSWivnow
71;0.5;0.824;-5.846;0.0388;0.00016;0.00161;0.0916;0.539;120.125;218920;4;0;2RsAajgo0g7bMCHxwH3Sk0
72;0.457;0.757;-5.177;0.032;0.0206;0.0;0.146;0.417;102.961;266600;1;1;2ihCaVdNZmnHZWt0fvAM7B
73;0.356;0.917;-6.006;0.0479;0.0335;0.0;0.406;0.518;171.176;357267;9;1;57iDDD9N9tTWe75x6qhStw
74;0.268;0.98;-5.958;0.103;0.0192;0.00709;0.182;0.395;100.315;405600;11;1;6eN1f9KNmiWEhpE2RhQqB5
75;0.309;0.649;-8.994;0.035;0.0158;0.00591;0.367;0.312;166.915;306440;7;1;7EZC6E7UjZe63f1jRmkWxt
76;0.596;0.706;-5.092;0.0506;4.67e-05;1.29e-05;0.363;0.591;126.053;189200;5;1;7ClT4sXJMprSODAWGdML0G
77;0.743;0.836;-6.465;0.116;0.0804;0.0;0.384;0.82;113.375;188987;2;1;39shmbIHICJ2Wxnk1fPSdz
78;0.464;0.795;-9.267;0.0926;0.0493;0.00244;0.399;0.612;158.691;202267;1;1;63T7DJ1AFDD6Bn8VzG6JE8
79;0.751;0.501;-12.151;0.0551;0.234;0.112;0.0467;0.902;167.057;190627;5;1;4o6BgsqLIBViaGVbx5rbRk
80;0.539;0.528;-9.417;0.0277;0.604;0.126;0.249;0.387;130.009;170713;5;1;22STKnoSnrvMmoKZne8Th2
81;0.54;0.429;-11.822;0.0285;0.000202;0.355;0.141;0.113;110.171;295516;2;1;6ADSaE87h8Y3lccZlBJdXH
82;0.338;0.34;-12.049;0.0339;0.58;0.0032;0.116;0.197;82.433;482830;9;0;5CQ30WqJwcep0pYcV4AMNc
83;0.566;0.815;-4.481;0.14;0.0737;0.0;0.12;0.672;169.961;185587;9;0;5cY8y2XgOfkAh4kSWLFKkz
84;0.699;0.598;-3.853;0.0368;0.0353;0.0;0.0659;0.805;130.032;269253;11;1;6VXGDofX3785Tuq7B2VX67
85;0.434;0.897;-4.918;0.0488;0.0103;0.0;0.612;0.684;148.726;167067;0;1;2m1hi0nfMR9vdGC8UcrnwU
86;0.541;0.96;-2.947;0.0505;0.0663;2.25e-06;0.344;0.812;122.803;222707;0;0;0rmGAIH9LNJewFw7nKzZnc
87;0.442;0.943;-3.205;0.0602;0.00293;8.71e-06;0.091;0.781;85.064;181533;3;1;6L89mwZXSOwYl76YXfX13s
88;0.491;0.583;-10.964;0.0376;0.185;0.0;0.406;0.908;150.566;183307;7;1;3yrSvpt2l1xhsV9Em88Pul
89;0.601;0.532;-9.119;0.0286;0.432;6.25e-06;0.0925;0.341;136.571;281613;10;1;3gdewACMIVMEWVbyb8O9sY
90;0.406;0.698;-7.024;0.0624;0.186;0.0;0.233;0.333;109.266;296480;8;1;4rDbp1vnvEhieiccprPMdI
91;0.509;0.758;-6.681;0.0324;2.33e-05;8.81e-06;0.098;0.366;127.963;207534;7;0;7G2Cnhz7cIMWDCT10XKL1T
92;0.776;0.867;-3.704;0.0479;0.0495;7.92e-06;0.197;0.918;138.827;258040;3;0;1OOtq8tRnDM8kG2gqUPjAj
93;0.645;0.795;-12.095;0.0527;0.347;0.00389;0.104;0.535;112.067;251489;7;1;4RvWPyQ5RL0ao9LPZeSouE
94;0.681;0.88;-4.209;0.0434;0.0222;0.0;0.202;0.818;124.987;193880;2;1;0HbtJpgSi4JRNdfadbHLEt
95;0.532;0.767;-5.509;0.0574;0.00287;0.000513;0.39;0.755;127.361;210173;7;1;2SiXAy7TuUkycRVbbWDEpo
96;0.458;0.795;-3.265;0.0574;0.00316;0.000202;0.0756;0.513;123.229;255373;0;1;64BbK9SFKH2jk86U3dGj2P
97;0.572;0.793;-6.194;0.0364;0.386;5.88e-05;0.106;0.519;124.042;202833;3;1;0zFBCLMYMxiZ4xNcq6vx2Q
98;0.388;0.338;-10.054;0.0329;0.652;3.73e-06;0.248;0.478;177.765;303373;10;1;2RlgNHKcydI9sayD2Df2xp
99;0.583;0.947;-5.12;0.0378;0.0185;0.00109;0.0679;0.803;135.448;223613;5;1;07GvNcU1WdyZJq3XxP0kZa
100;0.437;0.882;-5.374;0.048;9.82e-05;0.0387;0.366;0.721;154.995;175293;11;0;5R5BwWJepZnwEmRBJIZcm5
101;0.316;0.484;-9.11;0.0308;0.000334;0.00445;0.0912;0.299;117.363;269907;9;0;4mn2kNTqiGLwaUR8JdhJ1l
102;0.572;0.971;-2.362;0.107;0.000246;0.000661;0.0836;0.39;129.979;213508;2;1;0pbpkfXiaM63kpSvSFa3Bl
103;0.545;0.865;-5.708;0.0286;0.00664;1.1e-05;0.168;0.543;99.009;233933;11;0;6ZOBP3NvffbU4SZcrnt1k6
104;0.294;0.641;-9.316;0.0291;0.0163;0.22;0.112;0.226;79.759;536067;11;1;3YRCqOhFifThpSRFJ1VWFM
105;0.446;0.764;-5.042;0.033;0.00135;0.0;0.099;0.543;172.094;223840;10;1;0gmbgwZ8iqyMPmXefof8Yf
106;0.545;0.67;-8.81;0.0496;0.009;0.000822;0.0451;0.481;151.553;270213;9;1;5e9TFTbltYBg2xThimr0rU
107;0.444;0.467;-9.683;0.0283;0.226;0.000512;0.156;0.304;176.06;191123;4;0;5TeWo5VASrmlVWNlZx5x0q
108;0.276;0.715;-5.356;0.0432;0.00552;0.000417;0.201;0.173;137.028;230760;0;1;2TYC9SaRhYypUQzB1ZVTG2
109;0.392;0.476;-7.583;0.0249;0.397;0.000163;0.309;0.234;78.031;267597;1;1;1xsYj84j7hUDDnTTerGWlH
110;0.457;0.856;-5.942;0.0468;0.301;0.0;0.175;0.596;85.973;191877;10;0;6DlpdGDSHALTCWFGbafCxv
111;0.466;0.833;-4.215;0.304;0.0266;0.0;0.0327;0.661;88.785;313573;7;1;59WN2psjkt1tyaxjspN8fp
112;0.526;0.862;-6.003;0.0905;0.0144;0.0597;0.229;0.528;90.052;195200;2;1;5cKhVlFn0Kuq68V56lSLvW
113;0.331;0.943;-3.188;0.0698;0.00721;2.06e-06;0.242;0.296;94.612;235893;4;0;0COqiPhxzoWICwFCS4eZcp
114;0.472;0.671;-4.649;0.029;0.0129;0.0;0.159;0.0681;82.952;232800;4;1;77loZpT5Y5PRP1S451P9Yz
115;0.529;0.65;-10.069;0.046;0.00196;8.34e-05;0.3;0.696;95.003;255538;0;0;0HIZzmoSUqA1bqZvVOdaNc
116;0.564;0.911;-5.39;0.0536;0.159;4.36e-05;0.118;0.582;173.938;226293;2;1;4YR6Dextuoc3I8nJ0XgzKI
117;0.38;0.988;-2.042;0.0639;2.64e-05;7.86e-05;0.368;0.769;186.113;176346;1;1;6nTiIhLmQ3FWhvrGafw2zj
118;0.631;0.846;-5.143;0.0271;0.14;0.0;0.13;0.733;142.011;191141;8;0;3bIiR3YSP2cVxgeb4Q0OBU
119;0.334;0.472;-8.791;0.0277;0.6;3.62e-06;0.317;0.431;179.173;336093;0;1;3FCto7hnn1shUyZL42YgfO
120;0.486;0.769;-5.14;0.0341;0.0119;0.00832;0.197;0.393;131.286;276720;1;1;5PRRthP9SLfbXB359MfIWv
121;0.5;0.185;-20.242;0.0535;0.728;0.000746;0.273;0.293;121.002;304200;7;1;7aE5WXu5sFeNRh3Z05wwu4
122;0.711;0.292;-15.523;0.037;0.313;0.0;0.131;0.194;103.951;296800;4;0;2M9ro2krNb7nr7HSprkEgo
123;0.693;0.353;-17.852;0.0414;0.0704;0.00113;0.503;0.75;104.143;228587;0;1;7rPzEczIS574IgPaiPieS3
124;0.413;0.881;-5.541;0.0367;5.99e-05;0.000308;0.0805;0.364;158.066;250547;11;0;5UWwZ5lm5PKu6eKsHAGxOk
125;0.56;0.936;-5.835;0.0439;0.00847;0.0;0.161;0.371;112.96;218013;3;1;0GO8y8jQk1PkHzS31d699N
126;0.55;0.917;-3.159;0.0638;0.00428;0.0;0.197;0.601;126.115;177827;0;1;6TfBA04WJ3X1d1wXhaCFVT
127;0.391;0.403;-11.019;0.0332;0.000398;0.0;0.106;0.128;80.69;208859;9;0;0xe6qUJk29Rc2KiCVqJL7L
128;0.277;0.663;-8.821;0.0377;0.000409;0.00051;0.136;0.527;104.561;237027;4;0;20I8RduZC2PWMWTDCZuuAN
129;0.549;0.754;-4.011;0.0407;0.000675;6.24e-06;0.0912;0.828;139.052;189693;6;0;4JHg4nNYUJQ5HULcCmI18R
130;0.666;0.788;-7.02;0.0276;0.0884;0.0628;0.298;0.675;111.257;260773;2;1;2u96akbqgCRtkjfLMYrgZo
131;0.377;0.681;-8.039;0.0298;0.00088;0.0023;0.0504;0.285;108.789;285133;7;1;1QEEqeFIZktqIpPI4jSVSF
132;0.572;0.835;-6.219;0.0317;0.171;0.000377;0.0702;0.795;129.981;241600;0;1;7N3PAbqfTjSEU1edb2tY8j
133;0.494;0.842;-4.784;0.0843;0.00579;0.0;0.122;0.574;162.011;229093;7;1;2TfSHkHiFO4gRztVIkggkE
134;0.576;0.812;-3.856;0.0334;0.000277;0.0;0.319;0.521;97.149;205979;7;1;3PniXCI2jkW4NKPuKjrT43
135;0.565;0.564;-10.044;0.0292;0.161;0.0;0.114;0.454;134.355;295533;2;1;0jWgAnTrNZmOGmqgvHhZEm
136;0.349;0.917;-3.645;0.071;0.026;7.25e-06;0.0968;0.206;164.036;287827;0;1;7ppPZa3TRUSGKaks9wH7VT
137;0.609;0.385;-6.048;0.0301;0.824;0.0;0.0996;0.397;126.146;172857;7;1;3lLYg5hTA9J4dq5dJxLHrg
138;0.695;0.876;-4.262;0.0553;0.000996;6.89e-06;0.106;0.941;89.954;279213;3;0;40rvBMQizxkIqnjPdEWY1v
139;0.632;0.856;-3.463;0.0348;0.0624;0.0;0.347;0.867;119.397;232693;10;1;3Fzlg5r1IjhLk2qRw667od
140;0.534;0.79;-5.344;0.0348;0.00249;0.000369;0.0733;0.684;134.081;204080;10;1;1Nl7Hd41zOcaVG9kTPRgAz
141;0.429;0.631;-11.514;0.0769;7.85e-05;0.00411;0.175;0.376;162.734;168440;4;0;1jzDzZWeSDBg5fhNc3tczV
142;0.438;0.805;-6.237;0.0624;0.00255;5.69e-05;0.0842;0.564;113.253;240800;8;1;2aoo2jlRnM3A0NyLQqMN2f
143;0.654;0.828;-5.377;0.0281;0.00146;0.000144;0.122;0.79;112.056;183893;1;0;2x8evxqUlF0eRabbW2JBJd
144;0.578;0.817;-6.542;0.0363;0.183;3.06e-06;0.285;0.726;141.621;272293;0;1;5DiXcVovI0FcY2s0icWWUu
145;0.851;0.551;-5.177;0.0396;0.151;0.0;0.0827;0.807;131.922;219467;4;1;66S14BkJDxgkYxLl5DCqOz
146;0.433;0.959;-4.04;0.0431;0.000917;0.0;0.028;0.365;172.984;269373;9;1;7x8dCjCr0x6x2lXKujYD34
147;0.414;0.428;-11.097;0.0278;0.382;0.000243;0.148;0.282;145.075;377093;0;1;2TVxnKdb3tqe1nhQWwwZCO
148;0.217;0.905;-4.103;0.0752;0.000289;0.00011;0.222;0.236;96.95;311107;2;1;5wQnmLuC1W7ATsArWACrgW
149;0.413;0.873;-4.151;0.0536;0.000264;0.00249;0.204;0.48;116.68;218933;8;1;0snQkGI5qnAmohLE7jTsTn
150;0.423;0.714;-8.295;0.045;0.00113;6.28e-06;0.0855;0.593;110.017;227250;11;1;1AdYZ6X00nXmO613Y7GJOl
151;0.643;0.849;-5.428;0.0526;0.0371;0.0;0.058;0.903;162.152;165853;2;1;6GG73Jik4jUlQCkKg9JuGO
152;0.746;0.79;-4.7;0.0257;0.0485;0.0261;0.0534;0.891;107.231;220867;11;0;46RVKt5Edm1zl0rXhPJZxz
153;0.674;0.789;-6.903;0.0676;0.00178;0.00708;0.0753;0.918;129.802;121160;8;1;1FTSo4v6BOZH9QxKc3MbVM
154;0.595;0.717;-4.803;0.0295;0.0779;0.00274;0.108;0.547;88.969;215907;0;1;1G391cbiT3v3Cywg8T7DM1
155;0.688;0.624;-7.958;0.0341;0.00208;0.00119;0.0666;0.216;119.942;304418;1;1;0vdisPqXOahaU2fUdLcWwN
156;0.268;0.459;-6.94;0.0346;0.378;0.0;0.118;0.175;64.177;179200;10;1;1lCRw5FEZ1gPDNPzy1K4zW
157;0.73;0.487;-10.991;0.0303;0.258;0.01;0.0852;0.731;114.965;226653;4;1;254bXAqt3zP6P50BdQvEsq
158;0.433;0.724;-6.126;0.0372;0.1;0.0;0.0918;0.689;174.006;268105;5;0;2LIh4uzqq9cXMPzzmcToHl
159;0.635;0.914;-5.631;0.111;0.0597;0.0;0.601;0.922;156.014;175493;0;1;7tCHpjktA50ihtkLz6bAnn
160;0.682;0.765;-5.021;0.0395;0.0268;3.42e-05;0.188;0.567;90.807;182747;1;0;2hnMS47jN0etwvFPzYk11f
161;0.535;0.651;-6.326;0.0544;0.391;0.0;0.133;0.612;117.218;179600;10;1;4cIPLtg1avt2Jm3ne9S1zy
162;0.533;0.376;-11.913;0.0393;0.0302;0.248;0.0926;0.187;165.007;259947;9;0;2EqlS6tkEnglzr7tkKAAYD
163;0.554;0.932;-3.424;0.0485;0.00154;0.000142;0.425;0.478;112.49;242280;5;0;1vcxF91pWs9uNwDROuiCPB
164;0.551;0.913;-4.063;0.0466;0.0263;1.35e-05;0.347;0.544;119.992;224493;0;0;0v1XpBHnsbkCn7iJ9Ucr1l
165;0.529;0.712;-2.91;0.0332;0.00119;0.059;0.182;0.658;81.481;210236;2;1;5w1Cu9jOErLGhpNfQH6C15
166;0.723;0.863;-7.89;0.0338;0.0383;0.0317;0.128;0.931;136.302;222813;2;1;2PzU4IB8Dr6mxV3lHuaG34
167;0.463;0.857;-3.063;0.0632;0.0506;0.0;0.184;0.856;111.647;161920;4;1;7j31rVgGX9Q2blT92VBEA0
168;0.556;0.913;-2.36;0.0437;0.0193;8.59e-06;0.346;0.73;96.184;282160;0;1;10Nmj3JCNoMeBQ87uw5j8k
169;0.498;0.83;-5.157;0.0421;0.00461;0.0;0.139;0.453;89.342;231480;6;0;6rUp7v3l8yC4TKxAAR5Bmx
170;0.596;0.869;-11.97;0.037;0.0116;0.173;0.0678;0.944;109.902;238733;10;1;05wIrZSwuaVWhcv5FfqeH0
171;0.577;0.749;-7.215;0.0279;0.599;0.0115;0.183;0.255;130.97;307880;5;0;0BCPKOYdS2jbQ8iyB56Zns
172;0.477;0.471;-10.036;0.0277;0.193;1.76e-06;0.131;0.423;81.204;304787;6;1;1JLn8RhQzHz3qDqsChcmBl
173;0.526;0.749;-6.964;0.0283;0.023;1.76e-06;0.0692;0.421;99.982;208680;3;1;754kgU5rWscRTfvlsuEwFp
174;0.446;0.239;-13.945;0.0316;0.551;4.1e-06;0.0697;0.298;189.507;336453;0;1;18AXbzPzBS8Y3AkgSxzJPb
175;0.557;0.533;-6.817;0.0252;0.0492;0.0;0.205;0.233;143.994;238733;10;0;3NLrRZoMF0Lx6zTlYqeIo4
176;0.523;0.943;-4.203;0.0337;0.00704;3.81e-05;0.0579;0.766;99.607;180160;1;1;4EchqUKQ3qAQuRNKmeIpnf
177;0.564;0.932;-10.068;0.0554;0.013;0.169;0.349;0.619;112.937;146250;11;1;78lgmZwycJ3nzsdgmPPGNx
178;0.52;0.709;-7.125;0.0352;0.247;1.78e-05;0.18;0.536;76.039;263560;5;0;6urCAbunOQI4bLhmGpX7iS
179;0.511;0.935;-2.459;0.035;0.413;0.000691;0.103;0.891;139.907;225429;4;1;17TD1cP6HZWxEg2brkLJ19
180;0.391;0.808;-6.209;0.0892;0.0759;0.0;0.149;0.737;100.304;203507;8;0;7BHPGtpuuWWsvE7cCaMuEU
181;0.508;0.774;-5.973;0.0321;0.0586;4.87e-06;0.063;0.942;178.946;141600;2;1;20OFwXhEXf12DzwXmaV7fj
182;0.575;0.886;-5.182;0.034;0.0647;0.000187;0.709;0.609;96.31;244667;5;1;1Jaah2tmN9Hv81A87KZ1MU
183;0.391;0.951;-7.419;0.0692;0.0126;0.000378;0.0878;0.468;157.66;148360;6;1;4LJhJ6DQS7NwE7UKtvcM52
184;0.564;0.565;-4.687;0.0481;0.0866;6.16e-06;0.0983;0.489;111.179;355053;8;1;2y31bG7MsM8eyashnOC083
185;0.531;0.481;-11.709;0.06;0.699;0.0;0.0842;0.491;138.45;516893;4;0;1fDsrQ23eTAVFElUMaf38X
186;0.366;0.94;-5.119;0.0696;0.000769;9.42e-05;0.188;0.369;130.198;255627;1;0;5FZxsHWIvUsmSK1IAvm2pp
187;0.623;0.449;-13.333;0.0253;0.212;0.0;0.0613;0.572;84.383;256000;5;1;5tVA6TkbaAH9QMITTQRrNv
188;0.875;0.407;-10.505;0.0376;0.0769;0.000785;0.116;0.777;109.088;198773;4;1;1MsBRSbt5dqJSw3RxXtvCM
189;0.35;0.828;-5.373;0.041;0.000217;0.000161;0.0774;0.147;105.435;318587;6;1;2EoOZnxNgtmZaD8uUmz2nD
190;0.475;0.432;-7.844;0.0302;0.183;0.0;0.161;0.648;94.605;153467;7;1;6ORqU0bHbVCRjXm9AjyHyZ
191;0.496;0.739;-7.193;0.0415;0.0211;0.00444;0.106;0.378;132.41;336000;6;1;4JiEyzf0Md7KEFFGWDDdCr
192;0.768;0.852;-6.215;0.038;0.214;7.36e-05;0.0723;0.867;128.373;271240;4;1;07q0QVgO56EorrSGHC48y3
193;0.443;0.403;-8.339;0.0322;0.631;0.0;0.111;0.41;143.462;243027;0;1;7iN1s7xHE4ifF5povM6A48
194;0.482;0.786;-5.735;0.032;0.00321;8.88e-05;0.446;0.793;126.755;323000;7;1;4DMKwE2E2iYDKY01C335Uw
195;0.529;0.127;-16.066;0.0274;0.611;0.000109;0.237;0.578;63.05;203573;11;1;62AuGbAkt8Ox2IrFFb8GKV
