;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id
468;0.171;0.0993;-21.246;0.0448;0.832;0.852;0.117;0.034;108.928;279234;7;0;7sZ1aPcMpDqVujjRa4AbW0
469;0.202;0.16;-21.598;0.0429;0.992;0.902;0.088;0.284;180.158;160000;4;1;6bMWIXAHJ9S6plaXDFVlN2
470;0.161;0.115;-27.127;0.0344;0.971;0.941;0.0713;0.0387;96.834;358508;0;0;0cvOki9lbjxr4SEfwdEr2k
471;0.27;0.211;-20.438;0.0363;0.971;0.868;0.083;0.103;98.917;277334;2;0;3r7Xg6VDrnY1PbHFyiPwOp
472;0.17;0.315;-15.427;0.0291;0.825;0.695;0.104;0.115;95.283;204500;0;0;11Wip0uM4ey8egqB0r9UoK
473;0.0974;0.206;-16.179;0.0462;0.00167;0.888;0.112;0.0238;88.795;335293;4;0;1zNWJd48ZzVBtBnLorwFS5
474;0.245;0.077;-25.633;0.0305;0.957;0.843;0.121;0.0677;73.999;321820;10;0;2tJBG2m6K5jUKxzyTZm9Z7
475;0.337;0.147;-22.424;0.0361;0.973;0.882;0.109;0.237;81.4;176500;7;0;4OqGvZuqGB1DT0d8a9hZOH
476;0.079;0.139;-18.966;0.0439;0.972;0.838;0.103;0.0334;65.756;299733;3;0;5gzW7yYyv63cG1aOjaItjd
477;0.175;0.266;-16.38;0.0422;0.0761;0.791;0.0999;0.0975;119.857;141834;11;0;5JRYIhpTDNllliEycqWg0v
478;0.226;0.0359;-27.484;0.0382;0.979;0.836;0.092;0.0316;75.782;327027;0;0;7desk86xPyuLJAKJv8gAj0
479;0.334;0.295;-11.084;0.0309;0.947;0.956;0.119;0.145;106.297;162933;5;0;2snjy9d34pgoIbQuD8o22M
480;0.121;0.0385;-27.901;0.0363;0.969;0.915;0.122;0.0706;188.094;289829;0;1;7biIzSlBe8dWzEwHG7dS5k
481;0.116;0.251;-16.848;0.0322;0.792;0.906;0.495;0.0839;171.697;260287;10;1;5QNAFAzTbLWosaRtjhXhWi
482;0.212;0.25;-19.873;0.0411;0.892;0.353;0.0929;0.063;94.131;503000;7;0;3zbCzQqmtB0jJ0xfp1eWh8
483;0.323;0.161;-18.134;0.0346;0.983;0.906;0.649;0.123;124.989;206985;6;0;6Gf2P6scIgYO794yULMJEL
484;0.246;0.135;-14.913;0.0361;0.884;0.889;0.0929;0.0471;64.335;340262;6;0;1S0P8KBVkS4YpjMqXZyLzr
485;0.129;0.0452;-24.483;0.0388;0.894;0.903;0.0914;0.0375;71.224;239305;11;0;0MZp0F8tPuW6X84v4utD3F
486;0.398;0.0427;-28.55;0.0312;0.973;0.913;0.104;0.0553;134.796;198898;1;1;12qGES2KEsgLjLAmm4bWSb
487;0.0817;0.296;-15.677;0.037;0.796;0.939;0.0734;0.0377;81.917;360025;5;0;3MEdin54eIIkEJoqIC2hyX
488;0.357;0.19;-20.64;0.0485;0.701;0.851;0.104;0.0427;117.226;156409;7;1;3YOSREsaibDgv4EdQ0AeAQ
489;0.235;0.118;-20.222;0.0318;0.98;0.888;0.125;0.185;167.29;161258;3;1;1lP5gmOcL7PxGodcw6rX04
490;0.459;0.0374;-27.43;0.0427;0.992;0.925;0.102;0.208;87.217;158500;6;0;4hRULDo9fR449jPin3MmIg
491;0.329;0.237;-18.987;0.0328;0.946;0.906;0.124;0.204;138.939;224991;6;1;5VRDbvm8OaLHqMu7D9lvw5
492;0.391;0.215;-13.055;0.0364;0.928;0.863;0.112;0.522;89.326;231173;7;1;7CeH6D3BG0LUwuOmTQ75Te
493;0.48;0.144;-18.393;0.0307;0.888;0.873;0.127;0.338;139.946;196950;0;0;7LWLVydjuu0kxBLAIfWOwy
494;0.0712;0.0592;-24.536;0.0334;0.97;0.805;0.072;0.113;74.639;234361;4;0;1l3qaW9U5gCBc2KAW9Gkml
495;0.116;0.0848;-23.182;0.0374;0.973;0.92;0.0937;0.0437;169.017;276236;6;0;3IQRnCvFu5ms9zKJJ4Trtc
496;0.231;0.178;-24.932;0.0393;0.968;0.876;0.0768;0.245;129.07;308799;4;0;3oBiYqO70RrypvjUM0verc
497;0.568;0.326;-17.057;0.0429;0.97;0.872;0.111;0.309;120.017;237998;6;1;7rk28544ZKx2S5YHJF41TL
498;0.384;0.289;-14.186;0.0346;0.686;0.959;0.165;0.0388;75.982;334120;4;0;2RY8hdhwT6oUSMSQJX8BBe
499;0.15;0.182;-20.853;0.0368;0.958;0.894;0.116;0.0744;92.284;248000;10;1;3yNxsEtStwuGbNSKOLTaAI
500;0.0593;0.0589;-16.274;0.0451;0.959;0.881;0.116;0.0264;68.509;193000;0;1;5wxPCweNdp48S1mAbER3Z9
501;0.154;0.0824;-27.375;0.0408;0.952;0.918;0.317;0.29;89.407;244919;10;0;7jH6HaPyBRL2SH1AvzVe6h
502;0.101;0.212;-18.805;0.0409;0.777;0.9;0.109;0.0336;82.93;256006;0;1;36nGeAgQbzIgtvhTbOAA0S
503;0.434;0.122;-18.198;0.0622;0.834;0.813;0.111;0.275;126.767;78480;6;1;05pIEh5X5vQgN580YflYLG
504;0.0634;0.187;-16.603;0.0418;0.872;0.937;0.275;0.0394;65.848;362000;7;0;19YtLh5kvlKrEIfsBmKGTl
505;0.108;0.137;-18.607;0.047;0.952;0.421;0.235;0.0901;83.868;269013;7;0;6Wn3TQhCt3HEQVpw8fXRwJ
506;0.292;0.312;-9.084;0.0401;0.935;0.852;0.0799;0.0358;159.993;255725;5;1;02X3SQ6Qkf7SZDBsxmV006
507;0.192;0.159;-15.713;0.032;0.908;0.941;0.116;0.0384;149.39;377495;7;0;3hICXXdfYJOKFUhMerVEJf
508;0.109;0.0935;-19.813;0.0475;0.979;0.909;0.108;0.0728;88.286;275293;5;0;2yNfLnLb97QvVna6fO4kIE
509;0.0619;0.073;-24.622;0.0478;0.985;0.875;0.0852;0.0288;68.081;619920;10;1;0PTQcALpXfr6x0QsnziPjJ
510;0.379;0.15;-16.608;0.0301;0.925;0.93;0.0821;0.0382;96.103;197690;9;0;79bUXVxuhE3MqB6j0QXuGK
511;0.483;0.203;-19.954;0.036;0.914;0.95;0.0796;0.103;119.977;316805;2;0;5fQCEvNHO2e7UjIhbDWwB8
512;0.105;0.113;-19.998;0.0481;0.968;0.959;0.0934;0.0327;76.263;267264;0;0;4JOQWZ2ty4edmNncZtldpX
513;0.303;0.225;-19.227;0.0302;0.0292;0.893;0.189;0.158;86.152;180175;9;0;1bisGtrlHaugAv0PJUdt1t
514;0.326;0.111;-17.089;0.0337;0.807;0.778;0.0982;0.0793;111.335;268491;9;0;573GMeLMqyHCpSvb8y1IJ4
515;0.188;0.156;-16.506;0.0383;0.491;0.86;0.125;0.0654;74.056;184611;0;0;3oRFLL1NrUJQ4v1GOSYIhc
516;0.301;0.287;-12.514;0.0279;0.621;0.75;0.0856;0.118;92.858;213809;0;1;0yyXk6K59dI2anLYgfePOy
517;0.0887;0.203;-18.007;0.0396;0.837;0.915;0.08;0.0322;85.273;371589;2;1;1VI9SmOT7orAFSoMUk0aE4
518;0.238;0.151;-19.371;0.0374;0.964;0.932;0.0899;0.401;156.585;163838;9;0;4FeC9oUoBBxIHPnYSPkggL
519;0.0868;0.0886;-19.654;0.0368;0.402;0.761;0.166;0.0373;80.617;268027;9;0;5SgidTUB4sCykFmKVF2uPN
520;0.261;0.18;-16.074;0.0389;0.916;0.124;0.0774;0.222;146.458;204787;5;1;6k9ZEBArSDe0BOnYA6wP8X
521;0.136;0.0872;-23.515;0.0374;0.964;0.954;0.0952;0.0667;79.358;248640;4;0;2gUr2MjJ2InVEX4g6cG2zT
522;0.388;0.223;-15.605;0.0356;0.854;0.903;0.111;0.0579;119.998;243000;6;1;44ZvVLd2hl0h9RieOZ0YMB
523;0.745;0.152;-19.325;0.0335;0.945;0.93;0.111;0.342;69.988;193773;0;0;4TUkMUDwiKW5CIoPFAsDdr
524;0.129;0.139;-19.422;0.0401;0.966;0.878;0.103;0.038;89.73;349110;0;0;3XHneUMR0PLvQhq303rbe2
525;0.422;0.0914;-22.166;0.0388;0.971;0.892;0.0999;0.0786;122.824;234464;5;0;12cnkHkX0Ytzgkoq5yo0rg
526;0.339;0.488;-11.801;0.0589;0.972;0.923;0.118;0.204;170.031;433191;1;1;0rzGg3wOhhnrxYtXSlPSV1
527;0.265;0.0634;-26.025;0.0354;0.975;0.973;0.201;0.0445;138.078;254907;5;0;31LhKZlKweIFO8tfiJlMKU
528;0.153;0.202;-18.229;0.033;0.785;0.939;0.0709;0.0388;89.586;218539;5;1;5SAwmZJ3j7tnnGEmdpzBZJ
529;0.125;0.138;-19.532;0.0442;0.908;0.68;0.312;0.037;147.989;245893;10;1;19gqC7MiLXcjisU8xCATMF
530;0.202;0.233;-15.827;0.0385;0.599;0.929;0.103;0.0461;78.017;184013;2;0;447C7XdzYrpWmiKUfalsKW
531;0.277;0.0148;-33.992;0.035;0.994;0.917;0.103;0.153;138.564;309600;9;1;0lmuyNAxG9YA3LfXftGzPS
532;0.582;0.231;-14.77;0.031;0.99;0.931;0.113;0.327;112.293;200255;2;0;3k4RLVYe0AGrVfuwYJyCMy
533;0.307;0.00665;-29.228;0.0451;0.994;0.91;0.124;0.0469;65.491;190594;4;0;7iQub0TlYOZTW3PxqTwZHE
534;0.455;0.00227;-31.119;0.0458;0.993;0.885;0.122;0.0406;71.954;202287;11;0;0UgdnqVGLIUpizIlT0ckRV
535;0.324;0.0215;-29.016;0.0526;0.995;0.904;0.0979;0.112;70.186;280807;5;0;1UUB06z4OlEoeNdkFh2NsZ
536;0.24;0.0255;-28.417;0.0386;0.959;0.866;0.108;0.144;119.353;158879;10;1;5ucwQTQraE7TQ9Rx8LgD0z
537;0.281;0.416;-23.247;0.0475;0.928;0.962;0.134;0.197;119.125;121213;6;1;46Ofr1cFE9WIZsHoqEZq6e
538;0.162;0.104;-22.157;0.0324;0.671;0.863;0.508;0.102;80.01;137133;5;1;0y74fR4rvN0GN0pNYJeyme
539;0.416;0.122;-18.801;0.0359;0.972;0.913;0.0805;0.0616;100.019;230400;6;0;3FiPoHnS7IPW5JVXfAxKOi
540;0.437;0.285;-20.597;0.0491;0.988;0.855;0.298;0.323;121.533;222445;10;0;5vV9nlK8d90HiUA16n78mC
541;0.47;0.259;-15.335;0.0376;0.243;0.871;0.319;0.0372;110.603;279093;5;0;1c0GZcSyXY3s1iUchPxoky
542;0.142;0.15;-19.231;0.0428;0.952;0.869;0.115;0.0336;85.391;522440;5;1;4lcsjdsF25XBmr6rdckHUM
543;0.0676;0.158;-16.272;0.0394;0.971;0.885;0.0939;0.0319;74.698;305973;2;0;4IvAycr1rxLSmXOZrO4edU
544;0.154;0.0302;-34.819;0.0308;0.987;0.908;0.152;0.118;59.548;456904;10;1;1UCrxzeXf6umXnGgopWHvS
545;0.0965;0.193;-15.397;0.0489;0.936;0.782;0.104;0.0383;173.83;182640;10;1;7In9jLK8SZbMfQXzsto6z8
546;0.107;0.229;-17.997;0.0393;0.984;0.867;0.183;0.0584;82.73;491920;0;1;6Y7mzC8lqVQYNjcQlu3GMI
547;0.446;0.0646;-28.818;0.0451;0.869;0.911;0.1;0.148;121.96;122384;2;0;3xlD99YlfF3CDyMpne3g5p
548;0.124;0.346;-18.676;0.0356;0.917;0.825;0.127;0.264;105.153;385497;7;1;0pYN9OJbgRwLxX8M6uMoYf
549;0.587;0.167;-23.434;0.0395;0.995;0.887;0.106;0.338;171.966;127859;8;0;2LLniJuEt8MehKdI6sUcsU
550;0.0734;0.291;-15.187;0.0332;0.86;0.984;0.086;0.0381;79.185;240000;0;1;554PUKsVbNU38ljA1p65OE
551;0.29;0.185;-20.612;0.0375;0.854;0.741;0.106;0.0381;65.114;202164;4;0;1TinRus0RgopdWQ1tVjAG8
552;0.222;0.11;-18.317;0.0377;0.979;0.902;0.128;0.0638;103.252;226000;0;0;42DSWZ06VzGVzuoRwZEHHe
553;0.474;0.509;-11.196;0.0311;0.697;0.712;0.142;0.787;144.99;305900;6;1;2ahhgh9KTpnmb0tmu3dHDb
554;0.235;0.0177;-31.596;0.0362;0.989;0.919;0.0917;0.0464;103.05;155361;3;1;7fgqEIEV6kpswoBsgru92Z
555;0.441;0.0145;-29.7;0.0346;0.995;0.946;0.229;0.122;70.891;256469;5;0;1kaprmYleD8JE3lfOFofv6
556;0.272;0.0736;-29.508;0.034;0.993;0.931;0.0892;0.0873;128.365;354709;10;1;7c856EUioiHrHsysXRlCD1
557;0.283;0.0213;-32.264;0.0324;0.994;0.93;0.0814;0.19;85.79;214645;7;0;3S4zEgxXcBrlfPSKAxhj5C
558;0.417;0.0489;-27.759;0.0706;0.964;0.914;0.116;0.284;144.34;232743;0;1;0jIymbEdH6q5ZgFVwGJehs
559;0.713;0.132;-27.211;0.0426;0.976;0.938;0.113;0.531;140.052;295860;1;1;0UxCe5gEldV7abZZ92y6Qs
560;0.348;0.0855;-24.587;0.0378;0.991;0.933;0.115;0.141;165.652;321000;10;1;30z3nZVZ3MfMnvKy7qh3I6
561;0.66;0.251;-24.467;0.0362;0.982;0.915;0.107;0.333;117.312;439358;0;0;3rKyx1s4P6X7lCd1KJFPDv
562;0.47;0.146;-17.169;0.038;0.995;0.937;0.108;0.148;166.175;273547;3;1;00J8P1V7Vbwyh8QLnvbGAL
563;0.619;0.00686;-30.164;0.0492;0.995;0.925;0.109;0.254;120.066;82001;10;0;53wIWm3gNl0NBFmFsNRz62
564;0.116;0.213;-17.232;0.0369;0.738;0.954;0.116;0.14;172.32;116651;9;0;1W1oG50BEmDhtvN1TF2c4S
565;0.374;0.0333;-30.363;0.0403;0.995;0.941;0.0751;0.126;95.527;170149;4;0;5DtE1VkhyWxvqUNRbdVZ1y
566;0.198;0.0382;-29.885;0.0443;0.989;0.969;0.17;0.127;136.392;194373;0;0;4qZh3yJ7tILlDD0Wmv7Ftj
567;0.0925;0.0448;-30.526;0.047;0.871;0.476;0.106;0.0508;86.381;526000;0;0;4fc9YbjvFcn8oP1RhiNU9f
568;0.528;0.201;-22.245;0.0532;0.914;0.902;0.103;0.0584;120.111;184000;0;1;3KemeVIM6LC6WQDu9dEdIR
569;0.497;0.18;-23.94;0.0386;0.979;0.923;0.107;0.122;102.153;213860;0;0;6nqhj6vFNMey63HMUcIvLS
570;0.361;0.0756;-23.723;0.036;0.992;0.913;0.0985;0.111;61.9;202634;11;0;4BHOGGB09s3YAMtT9kguTq
571;0.106;0.165;-15.619;0.0392;0.954;0.812;0.106;0.0449;195.719;191750;9;0;4tw8LDRkey5YrFV3N3A1xq
572;0.37;0.398;-11.705;0.0337;0.959;0.905;0.134;0.27;114.86;675395;6;0;0QbGNUAPEcZ9aVS8qjuyjS
573;0.495;0.155;-21.36;0.0667;0.989;0.842;0.187;0.14;119.864;347412;11;0;5RPUeWHWXRLeIhnqiy35Kk
574;0.86;0.694;-18.795;0.0562;0.963;0.872;0.114;0.0395;109.957;265722;0;1;2t565w9bXEGw916xypIUYq
575;0.238;0.148;-23.051;0.0466;0.992;0.773;0.0836;0.0753;138.75;145804;5;1;5Sj3F1OEvSz52ehpxTJZlR
576;0.599;0.00379;-31.414;0.0644;0.986;0.924;0.101;0.326;131.623;215622;5;1;606R1WLtU2hPgl0YNfSJ4j
577;0.337;0.28;-18.646;0.0384;0.987;0.882;0.0851;0.0824;140.004;75970;0;0;1d6BkMki9M6K0yp9OLBzOM
578;0.0789;0.0372;-30.438;0.0405;0.992;0.873;0.081;0.0365;76.647;692200;8;0;2m73UVCUMM5GRPf0YJ2wrd
579;0.144;0.11;-17.592;0.0542;0.979;0.436;0.113;0.0307;77.907;201775;5;0;0xTeFwl9WhyJ9grMLB1X8B
580;0.333;0.0634;-26.645;0.0516;0.994;0.927;0.136;0.45;168.232;155880;3;0;3SsXxuvEu20CnDg7LUNFDY
581;0.228;0.126;-17.062;0.0364;0.915;0.926;0.117;0.0295;127.055;217780;6;1;0L0LUaN3n54FjRvW5nmtsE
582;0.136;0.152;-20.617;0.0351;0.767;0.903;0.0814;0.0526;144.608;210254;8;1;67h8Y5d4NcSBcpynUGRMQD
583;0.189;0.0677;-24.173;0.0367;0.42;0.909;0.108;0.0396;104.846;633200;5;1;5gALXW3tLnPUUfyMTWQ7So
584;0.075;0.193;-14.786;0.0356;0.954;0.889;0.0848;0.0385;216.359;219799;3;1;0Bpdu4OM1CafaoLbKDiLNH
585;0.182;0.365;-9.942;0.0354;0.912;0.859;0.122;0.0687;111.366;155622;2;0;48m77vXo1acerBAcmnwjmV
586;0.22;0.201;-13.094;0.0362;0.965;0.875;0.0848;0.0658;122.965;240896;3;1;0NBWLC0hJIFh9zjajlekJR
587;0.369;0.142;-20.58;0.0288;0.901;0.972;0.0973;0.27;100.335;239368;6;0;4TUXZLGOSPiDibFtUsdXXB
588;0.357;0.153;-20.196;0.0418;0.966;0.872;0.117;0.0354;131.463;107090;0;0;5oGkhU05ozPltefOC4mYnz
589;0.499;0.353;-14.773;0.0352;0.961;0.856;0.154;0.199;99.936;99611;5;1;6irRoPN60ApxUZDmYz2Tsw
590;0.114;0.00125;-43.477;0.0466;0.982;0.888;0.0661;0.0657;93.647;187027;9;1;1p7PMNcrcRC8AZ5aQRHB8u
591;0.193;0.334;-12.225;0.0314;0.97;0.88;0.0803;0.16;144.359;257482;5;1;4zJ9NGnkI2m7uHTUhpmZpy
592;0.154;0.339;-13.806;0.0346;0.9;0.82;0.21;0.157;78.119;166582;0;0;1RCsmcX3YBEPj77VzzzIi6
593;0.47;0.115;-23.287;0.0382;0.969;0.975;0.131;0.0394;128.205;175375;0;1;4TIIx3yOeJWCT5vthA8EKH
594;0.372;0.0108;-32.808;0.0445;0.995;0.918;0.11;0.202;122.209;123750;6;1;2ROZkHmSV46OD2ESB6gpzs
595;0.176;0.242;-11.853;0.0332;0.961;0.849;0.113;0.067;55.412;208852;5;1;5QFHOMOsvLv20FyxUI2YKt
596;0.321;0.171;-27.954;0.0374;0.988;0.862;0.123;0.0803;66.573;135600;10;1;7dlnx65Lt7fmckr67F73su
597;0.267;0.0468;-26.101;0.0389;0.973;0.224;0.103;0.0726;103.027;87341;1;1;5cr7x0cknWAOD9iBcJEFVU
598;0.329;0.388;-18.764;0.0617;0.828;0.903;0.112;0.0394;103.365;122273;0;0;0ac4tiLFroKdJgs3Pkc0AZ
599;0.337;0.0725;-24.446;0.0401;0.932;0.896;0.144;0.0477;86.971;156000;9;1;2fIGv43HCZ6tilfVfovu2e
600;0.382;0.22;-18.251;0.0352;0.951;0.956;0.0977;0.0855;146.926;160550;0;0;3Rn0pfOkUBznc7gFJ6njOf
601;0.149;0.0696;-29.041;0.0358;0.984;0.827;0.109;0.0372;144.546;175750;5;1;3nlAmaw9jE6BfS8BUuDHZy
602;0.541;0.21;-22.624;0.0373;0.885;0.868;0.0876;0.0461;119.916;238318;5;0;16Xl9H3ITIZFIYP5feQ9Sm
603;0.213;0.188;-17.644;0.0388;0.935;0.306;0.329;0.0664;95.747;175333;0;0;3O2dzMt2dEPpEAUCeSnQbg
604;0.248;0.0621;-31.174;0.0362;0.988;0.873;0.144;0.0398;68.537;93657;5;1;26g48sI8nJSWGtLecKZrej
605;0.151;0.236;-14.936;0.0376;0.886;0.884;0.106;0.0276;135.687;115189;2;0;7CyQnNaxCUT8Fi67moFDhw
606;0.155;0.381;-15.402;0.037;0.87;0.872;0.18;0.255;64.91;182336;9;1;4hy4qWd7XVlK8KESQpPky7
607;0.307;0.14;-20.197;0.0319;0.982;0.92;0.0879;0.248;146.464;218887;9;1;5DVGcnv54vwvqFxYg5rH7n
608;0.364;0.000391;-28.95;0.259;0.996;0.733;0.0838;0.459;68.736;110990;6;0;1DOfCQPkudkJjax2qG6ZA8
609;0.344;0.0645;-23.181;0.0342;0.981;0.904;0.103;0.157;99.937;217440;10;1;1BiGog0kYDUocSPpgvEsiO
610;0.362;0.0947;-24.03;0.0482;0.993;0.873;0.115;0.037;70.94;297350;1;1;78V7VR6BEriuFadIrPdPVq
611;0.362;0.0376;-32.211;0.0426;0.995;0.936;0.101;0.328;128.272;132985;3;1;0dE4dJceZK6jVY5psRaCet
612;0.316;0.0152;-20.379;0.0391;0.99;0.942;0.0908;0.0307;135.89;146041;6;1;0pBmrZEmgA7VCWKqNEOoSn
613;0.611;0.142;-16.718;0.0332;0.989;0.919;0.111;0.482;114.493;264720;2;1;4DHqYa5X2Qokx9E5YKE6qk
614;0.234;0.239;-11.922;0.0353;0.972;0.868;0.0944;0.161;133.492;212288;2;0;0qu9sfOUyEwQWPH3e8lTKw
615;0.191;0.0954;-23.111;0.0374;0.94;0.916;0.224;0.0372;98.172;250654;5;1;2MU0K4uQkEMloeBhRAZ1Hv
616;0.253;0.13;-26.619;0.0449;0.97;0.876;0.105;0.0775;140.779;91945;8;0;22IVwZ1qqRkylPpBamcznF
617;0.372;0.0407;-25.641;0.0833;0.978;0.731;0.0664;0.0649;68.487;127800;7;0;3tGQ6DMVOjVPWyxezC8QTB
618;0.336;0.052;-25.364;0.0283;0.952;0.955;0.0695;0.0366;62.748;149977;3;1;55tehuewleUyLqkKuovHkQ
619;0.385;0.106;-24.893;0.0389;0.989;0.926;0.117;0.231;135.35;152131;5;0;4gP0OMbldumFHGzoLJufVX
620;0.258;0.159;-17.236;0.0452;0.979;0.149;0.233;0.215;81.208;175500;7;1;0ZTQntkek3PSvpPI1qTxFu
621;0.368;0.133;-21.889;0.0567;0.879;0.802;0.0778;0.209;121.918;104683;5;0;4yJF58sVLTk4sjOtBviZOF
622;0.141;0.124;-21.136;0.042;0.915;0.953;0.107;0.0308;100.655;425496;0;1;6ZWKWSVd57ofFsgEez8aI6
623;0.194;0.0626;-20.694;0.0452;0.975;0.915;0.128;0.0365;76.642;221951;7;1;3CIKGoDrNvY3fdSGriRrX9
624;0.255;0.231;-21.836;0.035;0.885;0.94;0.125;0.0385;95.654;329967;7;1;52mYRAR6x3M3Uc6Xop3XZ8
625;0.448;0.14;-20.702;0.0398;0.986;0.289;0.137;0.139;140.092;397920;2;0;4qlWOCuIW4XzxUi4AcXzlg
626;0.194;0.162;-22.352;0.0466;0.977;0.66;0.0873;0.0383;136.843;370779;0;0;6OVTZ0FxgM089lGJaGGThR
627;0.157;0.262;-13.106;0.0427;0.926;0.782;0.111;0.299;84.819;151689;7;1;7c1gadtWmn549a5LznXA2G
628;0.213;0.189;-18.31;0.0461;0.94;0.145;0.115;0.0585;115.877;281931;2;1;2Cd1m3ci5UAcRQpdeQnd3M
629;0.0656;0.19;-16.598;0.0448;0.864;0.503;0.0669;0.0323;69.094;312466;4;0;4cMcYtgG0TNI5PurEzuuzC
630;0.64;0.342;-26.718;0.0365;0.888;0.839;0.112;0.833;126.317;163285;4;0;3xJKKlsNKtiXEfEZrMafdX
631;0.176;0.0867;-21.285;0.039;0.925;0.91;0.077;0.0385;74.983;289275;6;1;0Rznvn6zHxwZSpwHsyoRmP
632;0.0758;0.093;-19.831;0.0482;0.957;0.865;0.0659;0.0463;71.376;217627;7;1;74gi8TBAtixcbL6kHiK71F
633;0.392;0.238;-16.747;0.0323;0.957;0.933;0.096;0.125;82.025;438507;5;0;2t5mBIRZIXmdzN5H1sdBJk
634;0.302;0.12;-21.272;0.037;0.98;0.887;0.0874;0.218;108.008;167947;7;0;7JAS7ebzk6QH4XEamLH9wS
635;0.357;0.0431;-25.461;0.0334;0.992;0.948;0.13;0.0698;131.976;313973;2;1;3uzaVkdNuUZOn3KtsQjwDy
636;0.226;0.0894;-22.793;0.062;0.983;0.275;0.115;0.0354;71.229;192178;2;1;4WfHlXohALCsevk2tnCvlJ
637;0.4;0.0432;-32.257;0.0373;0.983;0.897;0.0977;0.162;115.123;186600;2;0;5b1GHRn5A3gIzcq8QbcSEH
638;0.441;0.146;-22.778;0.0492;0.963;0.934;0.111;0.102;112.506;120747;4;1;6AUxUEdwGIBjnUaifqYOHe
639;0.282;0.239;-15.932;0.0364;0.848;0.925;0.106;0.038;112.459;259493;1;1;0dthCqqHnUg4qBR9MzohLF
640;0.0;0.198;-17.157;0.0;0.812;0.924;0.156;0.0;0.0;239800;5;0;3xjhSs614NqALivarSVYhV
641;0.31;0.204;-12.631;0.0358;0.892;0.893;0.102;0.0367;122.959;158942;2;1;4H0aL1vuqpGI58NB3zkBA9
642;0.419;0.263;-18.677;0.083;0.981;0.922;0.0888;0.0568;178.583;103880;9;0;1iUo3GUtqdJXqC5KRhToTc
643;0.116;0.31;-19.292;0.037;0.907;0.624;0.0791;0.0534;83.986;182072;0;1;1OY8BEhBl56EQwchKF2Etf
644;0.131;0.0891;-21.267;0.0444;0.964;0.767;0.276;0.0377;94.404;314771;6;0;0nxW0xR0DROHT45cldVjFy
645;0.0668;0.074;-28.215;0.0503;0.318;0.366;0.208;0.0574;72.144;220445;2;0;7x5lx6DFjWH8aOWSSoIjlI
646;0.266;0.00527;-23.864;0.0612;0.986;0.889;0.107;0.166;71.883;524000;8;0;6S3GvuPClULor76MIYBPBP
647;0.287;0.0737;-22.217;0.048;0.979;0.94;0.0952;0.0357;139.585;297626;5;0;6nrw3AW36dTpwFhbVxQz0f
648;0.137;0.258;-15.455;0.0403;0.963;0.979;0.112;0.0292;141.213;79120;8;1;5MfXoAI0AULhxTdfLtKMLG
649;0.117;0.131;-19.907;0.0367;0.814;0.889;0.0712;0.0921;80.881;117715;6;1;40Vj9ZP7n7rwEliCgLPLip
650;0.226;0.00766;-24.418;0.0591;0.995;0.908;0.0627;0.051;62.249;147761;9;0;5LqDE9wImkkHJcxLsqd8sE
651;0.204;0.00701;-37.519;0.0417;0.993;0.921;0.0907;0.0864;72.997;103790;3;1;5AL2ARi4Qg8nzyS3547HpJ
652;0.246;0.132;-20.825;0.0371;0.959;0.866;0.11;0.123;63.974;98589;10;1;60OfHEnKJr6Y0YrcJnrVzY
653;0.314;0.00197;-31.549;0.0564;0.987;0.896;0.119;0.15;70.945;170323;3;1;0lsAUriHcvefcI6t4vnkMU
654;0.18;0.198;-16.515;0.0402;0.297;0.847;0.125;0.0796;65.585;193267;2;1;6rqXrDNKkh9oJsNCGRKpDm
655;0.219;0.0172;-31.155;0.0397;0.971;0.809;0.115;0.0651;74.393;103408;11;1;2VXanJsBUCBt1Q5rTNNFz6
656;0.146;0.0947;-21.225;0.0412;0.965;0.965;0.152;0.0304;73.399;173627;2;0;5bvPLbJJ1KXoGVk1gryuPj
657;0.103;0.178;-19.509;0.0414;0.939;0.753;0.0815;0.0359;68.019;188681;9;0;6tNd1dAvIfwhhjPZIqgHg9
658;0.126;0.226;-19.775;0.0394;0.928;0.985;0.109;0.103;85.393;295564;4;1;35DArvr78EJ5Tj3kHGSz1W
659;0.212;0.0338;-25.213;0.0417;0.866;0.898;0.142;0.0856;78.451;117004;0;1;374JgISs1cjadT7FdtSLY7
660;0.255;0.315;-13.346;0.0437;0.463;0.669;0.108;0.0374;76.792;125295;2;0;5xfWu2F22jWwdQBonXsTYS
661;0.0925;0.278;-12.26;0.0303;0.752;0.728;0.196;0.0528;172.855;237071;1;0;3yrhTQ3lv4axr8VIjQkFX8
662;0.371;0.348;-9.678;0.0398;0.97;0.77;0.0985;0.275;102.328;168804;4;0;4yIXHQsAfjRBz2PFX0DSXc
663;0.133;0.16;-13.717;0.0352;0.962;0.762;0.111;0.0721;87.078;179495;4;0;6rGO1lhhN9J7QZIm55w7o3
664;0.345;0.0031;-23.176;0.0504;0.965;0.911;0.129;0.348;133.996;274780;5;1;69aZorSTHYTJb3tupO6NDW
665;0.22;0.112;-21.049;0.0344;0.962;0.898;0.0963;0.0315;70.53;286250;0;1;1ke8QvvCVL4uccHUs39Lrj
666;0.334;0.191;-20.868;0.0442;0.981;0.838;0.107;0.0356;138.936;171649;9;1;7nWMa7bhKN7Kr6GYHJx0Ry
